"X","filename","community","day","rep","seq.run","well"
2114,"day7_E7.WYT21.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","WYT21",7,2,"021216DR515F","E7"
2115,"day7_E7.WYT21.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT21",7,3,"021216DR515F","E7"
2116,"day7_E7.WYT53.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT53",7,4,"021216DR515F","E7"
2123,"day7_E8.LW03.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","LW03",7,1,"021216DR515F","E8"
2124,"day7_E8.LW03.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","LW03",7,2,"021216DR515F","E8"
2125,"day7_E8.LW03.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","LW03",7,3,"021216DR515F","E8"
2126,"day7_E8.LW03.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","LW03",7,4,"021216DR515F","E8"
2127,"day7_E8.WYT29.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","WYT29",7,1,"021216DR515F","E8"
2128,"day7_E8.WYT29.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","WYT29",7,2,"021216DR515F","E8"
2129,"day7_E8.WYT29.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT29",7,3,"021216DR515F","E8"
2130,"day7_E8.WYT61.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT61",7,4,"021216DR515F","E8"
2137,"day7_E9.LW11.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","LW11",7,1,"021216DR515F","E9"
2138,"day7_E9.LW11.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","LW11",7,2,"021216DR515F","E9"
2139,"day7_E9.LW11.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","LW11",7,3,"021216DR515F","E9"
2140,"day7_E9.LW11.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","LW11",7,4,"021216DR515F","E9"
2141,"day7_E9.OWW05.4_021216DR515FSAM1-92-pr_filt.fastq.gz","OWW05",7,4,"021216DR515F","E9"
2142,"day7_E9.WP05.1_021216DR515FSAM1-89a-pr_filt.fastq.gz","WP05",7,1,"021216DR515F","E9"
2143,"day7_E9.WP05.2_021216DR515FSAM1-89b-pr_filt.fastq.gz","WP05",7,2,"021216DR515F","E9"
2144,"day7_E9.WP05.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WP05",7,3,"021216DR515F","E9"
2145,"day7_E9.WP05.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WP05",7,4,"021216DR515F","E9"
2146,"day7_E9.WYT37.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","WYT37",7,1,"021216DR515F","E9"
2147,"day7_E9.WYT37.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","WYT37",7,2,"021216DR515F","E9"
2148,"day7_E9.WYT37.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT37",7,3,"021216DR515F","E9"
2149,"day7_F1.BB06.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","BB06",7,1,"021216DR515F","F1"
2150,"day7_F1.BB06.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","BB06",7,2,"021216DR515F","F1"
2151,"day7_F1.BB06.3_021216DR515FSAM1-24-pr_filt.fastq.gz","BB06",7,3,"021216DR515F","F1"
2152,"day7_F1.BB06.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","BB06",7,3,"021216DR515F","F1"
2153,"day7_F1.BB06.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","BB06",7,4,"021216DR515F","F1"
2158,"day7_F1.IsoMix.AE103.2.Com_021216DR515FSAM1-96b-pr_filt.fastq.gz","IsoMix",7,NA,"021216DR515F","F1"
2159,"day7_F1.OWW06.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","OWW06",7,1,"021216DR515F","F1"
2160,"day7_F1.OWW06.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","OWW06",7,2,"021216DR515F","F1"
2161,"day7_F1.OWW06.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","OWW06",7,3,"021216DR515F","F1"
2163,"day7_F1.WiW06.1_021216DR515FSAM1-89a-pr_filt.fastq.gz","WiW06",7,1,"021216DR515F","F1"
2164,"day7_F1.WiW06.2_021216DR515FSAM1-89b-pr_filt.fastq.gz","WiW06",7,2,"021216DR515F","F1"
2165,"day7_F1.WiW06.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW06",7,3,"021216DR515F","F1"
2166,"day7_F1.WiW06.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW06",7,4,"021216DR515F","F1"
2167,"day7_F1.WYT06.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT06",7,4,"021216DR515F","F1"
2174,"day7_F10.OWW14.4_021216DR515FSAM1-92-pr_filt.fastq.gz","OWW14",7,4,"021216DR515F","F10"
2175,"day7_F10.PH06.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","PH06",7,1,"021216DR515F","F10"
2176,"day7_F10.PH06.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","PH06",7,2,"021216DR515F","F10"
2177,"day7_F10.PH06.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","PH06",7,3,"021216DR515F","F10"
2178,"day7_F10.PH06.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","PH06",7,4,"021216DR515F","F10"
2179,"day7_F10.WP14.1_021216DR515FSAM1-89a-pr_filt.fastq.gz","WP14",7,1,"021216DR515F","F10"
2180,"day7_F10.WP14.2_021216DR515FSAM1-40-pr_filt.fastq.gz","WP14",7,2,"021216DR515F","F10"
2181,"day7_F10.WP14.2_021216DR515FSAM1-89b-pr_filt.fastq.gz","WP14",7,2,"021216DR515F","F10"
2182,"day7_F10.WP14.3_021216DR515FSAM1-42-pr_filt.fastq.gz","WP14",7,3,"021216DR515F","F10"
2183,"day7_F10.WP14.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WP14",7,3,"021216DR515F","F10"
2184,"day7_F10.WP14.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WP14",7,4,"021216DR515F","F10"
2185,"day7_F10.WYT46.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","WYT46",7,1,"021216DR515F","F10"
2186,"day7_F10.WYT46.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","WYT46",7,2,"021216DR515F","F10"
2187,"day7_F10.WYT46.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT46",7,3,"021216DR515F","F10"
2189,"day7_F11.BWd06.4_021216DR515FSAM1-92-pr_filt.fastq.gz","BWd06",7,4,"021216DR515F","F11"
2191,"day7_F11.PH14.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","PH14",7,1,"021216DR515F","F11"
2192,"day7_F11.PH14.2_021216DR515FSAM1-18-pr_filt.fastq.gz","PH14",7,2,"021216DR515F","F11"
2193,"day7_F11.PH14.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","PH14",7,2,"021216DR515F","F11"
2194,"day7_F11.PH14.3_021216DR515FSAM1-24-pr_filt.fastq.gz","PH14",7,3,"021216DR515F","F11"
2195,"day7_F11.PH14.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","PH14",7,3,"021216DR515F","F11"
2196,"day7_F11.PH14.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","PH14",7,4,"021216DR515F","F11"
2197,"day7_F11.SAC06.1_021216DR515FSAM1-40-pr_filt.fastq.gz","SAC06",7,1,"021216DR515F","F11"
2198,"day7_F11.SAC06.1_021216DR515FSAM1-89a-pr_filt.fastq.gz","SAC06",7,1,"021216DR515F","F11"
2199,"day7_F11.SAC06.2_021216DR515FSAM1-40-pr_filt.fastq.gz","SAC06",7,2,"021216DR515F","F11"
2200,"day7_F11.SAC06.2_021216DR515FSAM1-89b-pr_filt.fastq.gz","SAC06",7,2,"021216DR515F","F11"
2201,"day7_F11.SAC06.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","SAC06",7,3,"021216DR515F","F11"
2202,"day7_F11.SAC06.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","SAC06",7,4,"021216DR515F","F11"
2207,"day7_F11.WYT54.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","WYT54",7,1,"021216DR515F","F11"
2208,"day7_F11.WYT54.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","WYT54",7,2,"021216DR515F","F11"
2209,"day7_F11.WYT54.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT54",7,3,"021216DR515F","F11"
2216,"day7_F12.PH22.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","PH22",7,1,"021216DR515F","F12"
2217,"day7_F12.PH22.2_021216DR515FSAM1-18-pr_filt.fastq.gz","PH22",7,2,"021216DR515F","F12"
2218,"day7_F12.PH22.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","PH22",7,2,"021216DR515F","F12"
2219,"day7_F12.PH22.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","PH22",7,3,"021216DR515F","F12"
2220,"day7_F12.PH22.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","PH22",7,4,"021216DR515F","F12"
2221,"day7_F12.SAC14.1_021216DR515FSAM1-40-pr_filt.fastq.gz","SAC14",7,1,"021216DR515F","F12"
2222,"day7_F12.SAC14.1_021216DR515FSAM1-89a-pr_filt.fastq.gz","SAC14",7,1,"021216DR515F","F12"
2223,"day7_F12.SAC14.2_021216DR515FSAM1-40-pr_filt.fastq.gz","SAC14",7,2,"021216DR515F","F12"
2224,"day7_F12.SAC14.2_021216DR515FSAM1-89b-pr_filt.fastq.gz","SAC14",7,2,"021216DR515F","F12"
2225,"day7_F12.SAC14.3_021216DR515FSAM1-42-pr_filt.fastq.gz","SAC14",7,3,"021216DR515F","F12"
2226,"day7_F12.SAC14.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","SAC14",7,3,"021216DR515F","F12"
2227,"day7_F12.SAC14.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","SAC14",7,4,"021216DR515F","F12"
2228,"day7_F12.WF06.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WF06",7,4,"021216DR515F","F12"
2229,"day7_F2.BB14.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","BB14",7,1,"021216DR515F","F2"
2230,"day7_F2.BB14.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","BB14",7,2,"021216DR515F","F2"
2231,"day7_F2.BB14.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","BB14",7,3,"021216DR515F","F2"
2232,"day7_F2.BB14.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","BB14",7,4,"021216DR515F","F2"
2238,"day7_F2.OWW14.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","OWW14",7,1,"021216DR515F","F2"
2239,"day7_F2.OWW14.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","OWW14",7,2,"021216DR515F","F2"
2240,"day7_F2.OWW14.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","OWW14",7,3,"021216DR515F","F2"
2242,"day7_F2.WiW14.1_021216DR515FSAM1-89a-pr_filt.fastq.gz","WiW14",7,1,"021216DR515F","F2"
2243,"day7_F2.WiW14.2_021216DR515FSAM1-89b-pr_filt.fastq.gz","WiW14",7,2,"021216DR515F","F2"
2244,"day7_F2.WiW14.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW14",7,3,"021216DR515F","F2"
2245,"day7_F2.WiW14.4_021216DR515FSAM1-42-pr_filt.fastq.gz","WiW14",7,4,"021216DR515F","F2"
2246,"day7_F2.WiW14.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW14",7,4,"021216DR515F","F2"
2247,"day7_F2.WYT14.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT14",7,4,"021216DR515F","F2"
2252,"day7_F3.BWd06.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","BWd06",7,1,"021216DR515F","F3"
2253,"day7_F3.BWd06.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","BWd06",7,2,"021216DR515F","F3"
2254,"day7_F3.BWd06.3_021216DR515FSAM1-8a-pr_filt.fastq.gz","BWd06",7,3,"021216DR515F","F3"
2255,"day7_F3.BWd06.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","BWd06",7,3,"021216DR515F","F3"
2262,"day7_F3.WiW22.1_021216DR515FSAM1-89a-pr_filt.fastq.gz","WiW22",7,1,"021216DR515F","F3"
2263,"day7_F3.WiW22.2_021216DR515FSAM1-89b-pr_filt.fastq.gz","WiW22",7,2,"021216DR515F","F3"
2264,"day7_F3.WiW22.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW22",7,3,"021216DR515F","F3"
2265,"day7_F3.WiW22.4_021216DR515FSAM1-42-pr_filt.fastq.gz","WiW22",7,4,"021216DR515F","F3"
2266,"day7_F3.WiW22.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW22",7,4,"021216DR515F","F3"
2267,"day7_F3.WYT22.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT22",7,4,"021216DR515F","F3"
2274,"day7_F4.WF06.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","WF06",7,1,"021216DR515F","F4"
2275,"day7_F4.WF06.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","WF06",7,2,"021216DR515F","F4"
2276,"day7_F4.WF06.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WF06",7,3,"021216DR515F","F4"
2277,"day7_F4.WiW30.1_021216DR515FSAM1-89a-pr_filt.fastq.gz","WiW30",7,1,"021216DR515F","F4"
2278,"day7_F4.WiW30.2_021216DR515FSAM1-89b-pr_filt.fastq.gz","WiW30",7,2,"021216DR515F","F4"
2279,"day7_F4.WiW30.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW30",7,3,"021216DR515F","F4"
2280,"day7_F4.WiW30.4_021216DR515FSAM1-42-pr_filt.fastq.gz","WiW30",7,4,"021216DR515F","F4"
2281,"day7_F4.WiW30.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW30",7,4,"021216DR515F","F4"
2282,"day7_F4.WYT30.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT30",7,4,"021216DR515F","F4"
2293,"day7_F5.WEL06.1_021216DR515FSAM1-18-pr_filt.fastq.gz","WEL06",7,1,"021216DR515F","F5"
2294,"day7_F5.WEL06.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","WEL06",7,1,"021216DR515F","F5"
2295,"day7_F5.WEL06.2_021216DR515FSAM1-18-pr_filt.fastq.gz","WEL06",7,2,"021216DR515F","F5"
2296,"day7_F5.WEL06.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","WEL06",7,2,"021216DR515F","F5"
2297,"day7_F5.WEL06.3_021216DR515FSAM1-24-pr_filt.fastq.gz","WEL06",7,3,"021216DR515F","F5"
2298,"day7_F5.WEL06.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","WEL06",7,3,"021216DR515F","F5"
2299,"day7_F5.WEL06.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","WEL06",7,4,"021216DR515F","F5"
2300,"day7_F5.WiW38.1_021216DR515FSAM1-89a-pr_filt.fastq.gz","WiW38",7,1,"021216DR515F","F5"
2301,"day7_F5.WiW38.2_021216DR515FSAM1-89b-pr_filt.fastq.gz","WiW38",7,2,"021216DR515F","F5"
2302,"day7_F5.WiW38.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW38",7,3,"021216DR515F","F5"
2303,"day7_F5.WiW38.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW38",7,4,"021216DR515F","F5"
2304,"day7_F5.WYT06.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","WYT06",7,1,"021216DR515F","F5"
2305,"day7_F5.WYT06.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","WYT06",7,2,"021216DR515F","F5"
2306,"day7_F5.WYT06.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT06",7,3,"021216DR515F","F5"
2307,"day7_F5.WYT38.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT38",7,4,"021216DR515F","F5"
2310,"day7_F6.WEL14.1_021216DR515FSAM1-18-pr_filt.fastq.gz","WEL14",7,1,"021216DR515F","F6"
2311,"day7_F6.WEL14.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","WEL14",7,1,"021216DR515F","F6"
2312,"day7_F6.WEL14.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","WEL14",7,2,"021216DR515F","F6"
2313,"day7_F6.WEL14.3_021216DR515FSAM1-24-pr_filt.fastq.gz","WEL14",7,3,"021216DR515F","F6"
2314,"day7_F6.WEL14.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","WEL14",7,3,"021216DR515F","F6"
2315,"day7_F6.WEL14.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","WEL14",7,4,"021216DR515F","F6"
2316,"day7_F6.WiW46.1_021216DR515FSAM1-89a-pr_filt.fastq.gz","WiW46",7,1,"021216DR515F","F6"
2317,"day7_F6.WiW46.2_021216DR515FSAM1-89b-pr_filt.fastq.gz","WiW46",7,2,"021216DR515F","F6"
2318,"day7_F6.WiW46.3_021216DR515FSAM1-42-pr_filt.fastq.gz","WiW46",7,3,"021216DR515F","F6"
2319,"day7_F6.WiW46.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW46",7,3,"021216DR515F","F6"
2320,"day7_F6.WiW46.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW46",7,4,"021216DR515F","F6"
2325,"day7_F6.WYT14.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","WYT14",7,1,"021216DR515F","F6"
2326,"day7_F6.WYT14.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","WYT14",7,2,"021216DR515F","F6"
2327,"day7_F6.WYT14.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT14",7,3,"021216DR515F","F6"
2328,"day7_F6.WYT46.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT46",7,4,"021216DR515F","F6"
2329,"day7_F7.AE155.1_021216DR515FSAM1-96c-pr_filt.fastq.gz","AE155",7,1,"021216DR515F","F7"
2330,"day7_F7.AE155.2_021216DR515FSAM1-96d-pr_filt.fastq.gz","AE155",7,2,"021216DR515F","F7"
2331,"day7_F7.AE155.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","AE155",7,3,"021216DR515F","F7"
2332,"day7_F7.AE155.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","AE155",7,4,"021216DR515F","F7"
2335,"day7_F7.WEL22.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","WEL22",7,1,"021216DR515F","F7"
2336,"day7_F7.WEL22.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","WEL22",7,2,"021216DR515F","F7"
2337,"day7_F7.WEL22.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","WEL22",7,3,"021216DR515F","F7"
2338,"day7_F7.WEL22.4_021216DR515FSAM1-24-pr_filt.fastq.gz","WEL22",7,4,"021216DR515F","F7"
2339,"day7_F7.WEL22.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","WEL22",7,4,"021216DR515F","F7"
2340,"day7_F7.WiW54.1_021216DR515FSAM1-89a-pr_filt.fastq.gz","WiW54",7,1,"021216DR515F","F7"
2341,"day7_F7.WiW54.2_021216DR515FSAM1-89b-pr_filt.fastq.gz","WiW54",7,2,"021216DR515F","F7"
2342,"day7_F7.WiW54.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW54",7,3,"021216DR515F","F7"
2343,"day7_F7.WiW54.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW54",7,4,"021216DR515F","F7"
2344,"day7_F7.WYT22.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","WYT22",7,1,"021216DR515F","F7"
2345,"day7_F7.WYT22.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","WYT22",7,2,"021216DR515F","F7"
2346,"day7_F7.WYT22.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT22",7,3,"021216DR515F","F7"
2347,"day7_F7.WYT54.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT54",7,4,"021216DR515F","F7"
2354,"day7_F8.LW04.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","LW04",7,1,"021216DR515F","F8"
2355,"day7_F8.LW04.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","LW04",7,2,"021216DR515F","F8"
2356,"day7_F8.LW04.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","LW04",7,3,"021216DR515F","F8"
2357,"day7_F8.LW04.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","LW04",7,4,"021216DR515F","F8"
2359,"day7_F8.WYT30.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","WYT30",7,1,"021216DR515F","F8"
2360,"day7_F8.WYT30.2_021216DR515FSAM1-8a-pr_filt.fastq.gz","WYT30",7,2,"021216DR515F","F8"
2361,"day7_F8.WYT30.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","WYT30",7,2,"021216DR515F","F8"
2362,"day7_F8.WYT30.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT30",7,3,"021216DR515F","F8"
2368,"day7_F9.LW12.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","LW12",7,1,"021216DR515F","F9"
2369,"day7_F9.LW12.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","LW12",7,2,"021216DR515F","F9"
2370,"day7_F9.LW12.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","LW12",7,3,"021216DR515F","F9"
2371,"day7_F9.LW12.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","LW12",7,4,"021216DR515F","F9"
2373,"day7_F9.OWW06.4_021216DR515FSAM1-92-pr_filt.fastq.gz","OWW06",7,4,"021216DR515F","F9"
2374,"day7_F9.WP06.1_021216DR515FSAM1-89a-pr_filt.fastq.gz","WP06",7,1,"021216DR515F","F9"
2375,"day7_F9.WP06.2_021216DR515FSAM1-89b-pr_filt.fastq.gz","WP06",7,2,"021216DR515F","F9"
2376,"day7_F9.WP06.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WP06",7,3,"021216DR515F","F9"
2377,"day7_F9.WP06.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WP06",7,4,"021216DR515F","F9"
2378,"day7_F9.WYT38.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","WYT38",7,1,"021216DR515F","F9"
2379,"day7_F9.WYT38.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","WYT38",7,2,"021216DR515F","F9"
2380,"day7_F9.WYT38.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT38",7,3,"021216DR515F","F9"
2381,"day7_G1.AE101.1_021216DR515FSAM1-96c-pr_filt.fastq.gz","AE101",7,1,"021216DR515F","G1"
2382,"day7_G1.AE101.2_021216DR515FSAM1-96d-pr_filt.fastq.gz","AE101",7,2,"021216DR515F","G1"
2383,"day7_G1.AE101.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","AE101",7,3,"021216DR515F","G1"
2384,"day7_G1.AE101.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","AE101",7,4,"021216DR515F","G1"
2385,"day7_G1.BB07.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","BB07",7,1,"021216DR515F","G1"
2386,"day7_G1.BB07.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","BB07",7,2,"021216DR515F","G1"
2387,"day7_G1.BB07.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","BB07",7,3,"021216DR515F","G1"
2388,"day7_G1.BB07.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","BB07",7,4,"021216DR515F","G1"
2389,"day7_G1.CTRL.AE103.1.Com_021216DR515FSAM1-96b-pr_filt.fastq.gz","CTRL",7,NA,"021216DR515F","G1"
2390,"day7_G1.OWW07.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","OWW07",7,1,"021216DR515F","G1"
2391,"day7_G1.OWW07.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","OWW07",7,2,"021216DR515F","G1"
2392,"day7_G1.OWW07.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","OWW07",7,3,"021216DR515F","G1"
2394,"day7_G1.WiW07.1_021216DR515FSAM1-89a-pr_filt.fastq.gz","WiW07",7,1,"021216DR515F","G1"
2395,"day7_G1.WiW07.2_021216DR515FSAM1-89b-pr_filt.fastq.gz","WiW07",7,2,"021216DR515F","G1"
2396,"day7_G1.WiW07.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW07",7,3,"021216DR515F","G1"
2397,"day7_G1.WiW07.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW07",7,4,"021216DR515F","G1"
2398,"day7_G1.WYT07.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT07",7,4,"021216DR515F","G1"
2406,"day7_G10.OWW15.4_021216DR515FSAM1-92-pr_filt.fastq.gz","OWW15",7,4,"021216DR515F","G10"
2407,"day7_G10.PH07.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","PH07",7,1,"021216DR515F","G10"
2408,"day7_G10.PH07.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","PH07",7,2,"021216DR515F","G10"
2409,"day7_G10.PH07.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","PH07",7,3,"021216DR515F","G10"
2410,"day7_G10.PH07.4_021216DR515FSAM1-24-pr_filt.fastq.gz","PH07",7,4,"021216DR515F","G10"
2411,"day7_G10.PH07.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","PH07",7,4,"021216DR515F","G10"
2412,"day7_G10.WP15.1_021216DR515FSAM1-40-pr_filt.fastq.gz","WP15",7,1,"021216DR515F","G10"
2413,"day7_G10.WP15.1_021216DR515FSAM1-89a-pr_filt.fastq.gz","WP15",7,1,"021216DR515F","G10"
2414,"day7_G10.WP15.2_021216DR515FSAM1-40-pr_filt.fastq.gz","WP15",7,2,"021216DR515F","G10"
2415,"day7_G10.WP15.2_021216DR515FSAM1-89b-pr_filt.fastq.gz","WP15",7,2,"021216DR515F","G10"
2416,"day7_G10.WP15.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WP15",7,3,"021216DR515F","G10"
2417,"day7_G10.WP15.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WP15",7,4,"021216DR515F","G10"
2418,"day7_G10.WYT47.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","WYT47",7,1,"021216DR515F","G10"
2419,"day7_G10.WYT47.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","WYT47",7,2,"021216DR515F","G10"
2420,"day7_G10.WYT47.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT47",7,3,"021216DR515F","G10"
2422,"day7_G11.AE103.1_021216DR515FSAM1-96c-pr_filt.fastq.gz","AE103",7,1,"021216DR515F","G11"
2423,"day7_G11.AE103.2_021216DR515FSAM1-96d-pr_filt.fastq.gz","AE103",7,2,"021216DR515F","G11"
2424,"day7_G11.AE103.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","AE103",7,3,"021216DR515F","G11"
2425,"day7_G11.AE103.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","AE103",7,4,"021216DR515F","G11"
2426,"day7_G11.BWd07.4_021216DR515FSAM1-92-pr_filt.fastq.gz","BWd07",7,4,"021216DR515F","G11"
2428,"day7_G11.PH15.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","PH15",7,1,"021216DR515F","G11"
2429,"day7_G11.PH15.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","PH15",7,2,"021216DR515F","G11"
