EC	Final.Rep1.Class1	Final.Rep1.Class2	Final.Rep2.Class1	Final.Rep2.Class2	Final.Rep3.Class1	Final.Rep3.Class2	Final.Rep4.Class1	Final.Rep4.Class2	Starting.Class1	Starting.Class2	Starting.Class3	Starting.Class4	Starting.Class5
1.1.1.220	0	5.34369116342183e-10	0	2.08011484214325e-08	0	3.11300766414991e-07	3.27540218455977e-10	0	3.90898583391509e-08	2.58470475965916e-08	2.67061704811789e-08	2.4337241007359e-08	8.25946642249367e-09
1.1.1.23	0.000936026347184842	0.00104255278483155	0.000931202077745848	0.00103179314562357	0.000914938011489287	0.00102581059557258	0.000937502690093286	0.0010443546005913	0.000904447365916859	0.000887785756047802	0.000980893381950821	0.000886701841392968	0.00098763261756352
1.1.1.25	0.00185302754342607	0.00146950949170343	0.00184441183136825	0.00142956534631197	0.00189677110182991	0.0014508204983497	0.00184328228241026	0.00141152030438053	0.00182782245727818	0.00157152358880517	0.00160450869260002	0.00192440461604733	0.001372098333979
1.1.1.251	1.67136094060813e-07	0	7.46364753012972e-08	0	1.43303564604509e-07	5.42464329632379e-08	1.19057600054287e-07	0	3.31929090721078e-07	6.62780510583836e-09	0	1.94556797342768e-06	4.74560746004026e-07
1.1.1.26	0.000172157309249122	0.000240457284179209	0.000182727934707329	0.000248271415582807	0.000144848777974222	0.000195747630323517	0.000178787496622903	0.00026795790303095	0.000125272423032863	0.000182242140961781	0.000194450379025673	0.000117798984656343	8.20362293932723e-05
1.1.1.261	2.37484684659848e-06	6.73922072600699e-06	1.36525260143761e-06	1.01377494543398e-05	7.74158295427465e-07	1.36105601735903e-05	2.02353137531055e-06	5.51090202368192e-06	1.53846972259439e-05	3.40744706571e-05	3.73481368255983e-05	1.32643429488591e-05	4.69922288036231e-05
1.1.1.262	0.00113379923772171	0.00093553420217402	0.00114763659077879	0.000940414364533656	0.00114222621166487	0.000850885723307558	0.00114403679085297	0.000952326961127373	0.00099800625634784	0.000830142045290497	0.000920228776031464	0.00113772019930166	0.000331342238284837
1.1.1.264	7.11576489873798e-05	5.02553821979043e-05	7.87477222446044e-05	6.02273174798993e-05	5.39040824995606e-05	5.43150826100789e-05	7.39410643881098e-05	5.54010158977536e-05	3.19215727461677e-05	6.11840947550625e-05	8.94176689643485e-05	5.38941799106698e-05	5.04959671314747e-05
1.1.1.267	0.000899493335823558	0.000993370241340312	0.000892696149453592	0.00100687165833177	0.00087872460535129	0.000993780736703438	0.00089924060330112	0.00102136119441921	0.000898245312798707	0.000856358083417208	0.000925798520378062	0.000885384491174772	0.000970817898931346
1.1.1.27	6.21883313227332e-05	0.000326840240651504	6.59783228868415e-05	0.000333672102373232	2.76292015092063e-05	0.000424945354461218	4.87333698150993e-05	0.00032844603996758	8.68126685617102e-05	0.000409445483791135	0.000297030483964938	7.50244213676747e-05	0.000701845142966214
1.1.1.271	0.000293485106325616	0.000249988188163662	0.000287503012188524	0.000238032239001072	0.000275641136617082	0.000220014987173924	0.000286206345190134	0.000241685199962693	0.000198277283548461	0.000207765733609422	0.000312215003269897	0.000335829692557716	0.000107911309987946
1.1.1.275	2.15337324719481e-07	1.3538965447388e-06	4.44481320395732e-07	2.09283590920592e-06	5.35329753187924e-08	1.76563060136902e-06	4.42602470403867e-07	2.57705603460704e-06	2.71025849215707e-07	2.03776966747929e-07	2.23124813242567e-06	2.0587380500367e-07	1.32565158683088e-07
1.1.1.276	4.89518472172541e-05	2.49728431083178e-05	4.62500927591848e-05	4.06047015460121e-05	4.00395030430369e-05	2.77269314096739e-05	5.38981166223702e-05	3.2279663543051e-05	4.57152364347234e-05	5.08148080511461e-05	5.42258486160847e-05	4.21257267757106e-05	1.8263113938319e-05
1.1.1.28	0.000952473874881136	0.000257327660616155	0.000938766223437691	0.000297406549443808	0.00104695506595883	0.000339506138573475	0.000973547303661447	0.000262548634620496	0.00106120807178035	0.00062282338985427	0.000460720788531067	0.000939032960512148	0.000272514640906445
1.1.1.281	0.000100543928489104	0.000142554518069891	0.00011815128003967	0.000174550629248079	0.000117521488352397	0.000214341989999044	0.000100388552109802	0.000141159133689586	0.00015860364283894	0.000273197047666313	0.000207908402341225	8.18171357818826e-05	0.000651671850955
1.1.1.282	5.57917757006548e-06	6.19524011822744e-06	4.22429105358314e-06	8.26135332805198e-06	4.86197532852888e-06	1.12093396189941e-05	4.1023008189578e-06	8.1313157988118e-06	8.06698111724356e-06	5.4466657319272e-06	9.29341410297233e-06	1.22368952648401e-05	8.27483874409115e-07
1.1.1.284	0.000915446920621007	0.000956043588362447	0.000916365539172705	0.00100938476809453	0.000923317746334804	0.000949018849743056	0.000928117667365705	0.00101357868661008	0.000936498707125801	0.000954115832647886	0.000891303079711375	0.000891730454157037	0.00102509765620949
1.1.1.29	0.000243958938067528	0.00013672721635118	0.000238180180427738	0.000135866416294334	0.00027080849361877	0.000136465366970981	0.000232399523532746	0.000127225193309226	0.000318883052577804	0.000229883485005343	0.000240131076420901	0.000313276124228201	0.000136297031272859
1.1.1.290	0.000522714493666086	0.000125082739945867	0.00053106098117123	0.00014202888136921	0.000605540059864547	0.000167149612633111	0.00053632425721291	0.000122866335400513	0.000632581963980774	0.000356303431945854	0.000250300179085205	0.00055845512728864	0.000159889377873152
1.1.1.292	2.9739080126619e-05	5.4146240197528e-05	3.19134783896411e-05	5.33673094420666e-05	2.76201054673004e-05	3.83566281576432e-05	3.09876255584745e-05	5.57918748221842e-05	2.51148736618022e-05	6.50742279815887e-05	4.62050500331053e-05	4.06352053589207e-05	5.94016572959857e-06
1.1.1.294	0	0	0	0	0	0	6.44067721176783e-10	0	5.10658516129504e-08	0	1.92576080833281e-07	2.73888661994243e-09	0
1.1.1.298	4.16294840181603e-08	3.4047902690986e-06	6.01919156606135e-08	1.06301364670277e-06	7.54593111424048e-08	8.3360960801923e-07	3.20427295287588e-07	1.11003922809719e-06	2.96275369630021e-09	0	9.97370040978776e-08	3.46952497313491e-09	9.66392646836188e-08
1.1.1.3	0.00136133203970536	0.00112431519419566	0.00135140860588226	0.00113441391850637	0.00139204012946106	0.00113958326777856	0.001373184266388	0.00112602980851641	0.00140090353087361	0.00112373775832977	0.00111167058350913	0.00126567014208309	0.00105999160800623
1.1.1.30	0.000568987407878362	0.00077916531960209	0.00056533998483319	0.000770973943954379	0.000527459032835899	0.000665443220827133	0.000560268440118674	0.000802346314235885	0.000521738804698031	0.000518192786670632	0.000698387202270617	0.000575702932739548	0.000312287067285326
1.1.1.302	5.25565989290974e-08	1.72121919122675e-09	6.29710635144816e-08	2.63196914076245e-08	8.33687179181515e-09	1.95205044067429e-09	8.05676431958192e-08	5.4075986373729e-07	2.89768995418434e-07	1.1831044058623e-07	2.95853678187272e-06	6.85505906716292e-07	1.41278094317277e-06
1.1.1.303	0.000217875061094626	0.000204758218764094	0.000230489427812352	0.000213525543169934	0.000221704534352457	0.000238891702030604	0.00021356536306018	0.000201681184543171	0.000239303304748316	0.000198226358759887	0.000201739268100253	0.000216870013473842	0.000673581795314209
1.1.1.304	0.000341982017345061	0.000150062937543712	0.000352819244859066	0.000161045065237563	0.000365968103900691	0.000142844542900213	0.00035657758533804	0.000167022234068839	0.000364671187453466	0.000194848888099041	0.000109828260799914	0.000275285798745207	5.4853812729415e-05
1.1.1.305	0.000375120516581616	6.23266102145838e-05	0.000376062936199427	7.41315836082142e-05	0.000424454441945858	8.4217618747573e-05	0.000402323416747157	6.61915996906999e-05	0.000414827656108846	0.000177442905634477	7.0731834181155e-05	0.000344378929770218	7.14012351207239e-05
1.1.1.306	1.16845639265701e-05	3.68781545305215e-05	6.18156531114436e-06	3.55856024860616e-05	7.91053068785458e-06	2.85584334326185e-05	7.61631751792197e-06	2.8167467912086e-05	1.06700714021661e-05	3.80523074732769e-05	7.61151753932325e-05	2.27879054421222e-05	9.21340749992422e-05
1.1.1.308	2.29337570513926e-05	3.02323961775187e-05	2.55857682403207e-05	1.69254359761642e-05	1.67719390134582e-05	1.48927571520617e-05	2.79121015013783e-05	1.70255724960776e-05	7.28928490935714e-06	1.45309408154296e-05	2.86555463653859e-05	1.05341855398843e-05	3.58667179900826e-05
1.1.1.31	0.0011492855307119	0.00134165192914611	0.00113937408369291	0.00135255957913311	0.00103868182510197	0.00124000860241307	0.00111824392661282	0.00139012804296196	0.000999729660978977	0.00105443172785506	0.00141430195152996	0.00117031514298478	0.00127360267176159
1.1.1.310	1.96266236199468e-05	1.15793529556881e-05	2.172829960309e-05	1.59453715402162e-05	1.4759004643534e-05	1.05048195682155e-05	2.21717038655023e-05	1.51631493855624e-05	4.58142872924463e-06	1.08744065565518e-05	2.29170150734075e-05	8.76756133501879e-06	2.87389560741732e-05
1.1.1.312	2.29260951364905e-05	5.03334424215399e-05	1.66816772082277e-05	3.9769557856494e-05	1.06946004491746e-05	4.35289251195868e-05	1.82474373425383e-05	4.10277215489446e-05	2.21662888322041e-05	3.59489257832256e-05	4.98170657010196e-05	1.95608770582992e-05	1.29477618900375e-05
1.1.1.313	1.51878557923249e-07	2.78286894488413e-07	1.06318055515855e-08	8.14002376251489e-07	0	2.74631921780421e-06	1.98236954539956e-08	1.85011097572113e-07	8.48757418090374e-08	1.30429919561537e-07	3.96981569172333e-06	5.33899372204322e-07	2.33462763144503e-08
1.1.1.316	9.20458915019781e-07	4.7424321588109e-07	8.74083308380703e-07	4.36966218152355e-07	1.11900536149653e-07	1.35189577012272e-08	5.06890598608296e-07	3.02061980563936e-07	2.81561990813646e-06	1.5146111845858e-06	6.18876406273126e-06	1.33515107632602e-06	3.49282149813068e-07
1.1.1.320	2.07293316141338e-06	5.29558892417718e-05	6.92390653023349e-06	3.8093282895469e-05	6.91874806561624e-07	5.51431160447733e-05	2.15629061854521e-06	4.45358627903188e-05	1.13097133704824e-05	1.10855837418719e-05	8.75820513813158e-05	2.97029178779334e-06	2.35837370788752e-05
1.1.1.328	5.56625514060993e-06	2.48822740662905e-05	2.39636108244216e-06	2.28338913675448e-05	3.71225973353752e-06	1.50341607744955e-05	4.3843808079041e-06	1.75964088370272e-05	2.11255884084913e-06	2.65856775144164e-05	4.33386574528531e-05	9.06299944431707e-06	4.26680843815412e-05
1.1.1.333	1.66872811899169e-06	9.47947544857288e-06	1.02498856976653e-06	9.92966389744296e-06	1.88555192673001e-07	1.10308339344568e-05	1.26412921749839e-06	7.50801407152032e-06	2.74042284373883e-06	2.74297077269523e-05	5.39308952909838e-05	9.34313443990473e-06	4.38729329674121e-05
1.1.1.335	1.78845318638823e-05	4.72736481340663e-05	8.71043533142646e-06	3.95576635843551e-05	6.51348352156422e-06	3.572492417507e-05	1.00122510354489e-05	3.83229549057016e-05	1.62741016207677e-05	1.73872218673637e-05	5.33954342308889e-05	2.16610218773861e-05	7.94175797625432e-06
1.1.1.336	0.000370383495508298	7.98960324608225e-05	0.00037672798410476	0.000111405961745725	0.000416686946591527	0.000127575967972762	0.000394932646996933	9.38733970238139e-05	0.000406558406327674	0.000224119481406466	0.000131605782130196	0.000319601666130425	9.61624133301513e-05
1.1.1.338	2.12641874026083e-05	1.30189558292671e-05	2.48412656413116e-05	2.10968424261737e-05	1.6766147598146e-05	9.77517484137216e-06	2.61479329347508e-05	1.58010472742885e-05	7.78674127850975e-06	1.29180038039591e-05	2.19315385036446e-05	1.8569466163567e-05	2.75582963161509e-05
1.1.1.339	0.000137147610855944	3.72287057129175e-05	0.000134238221493696	3.59461751604901e-05	0.000162537426544701	3.88408648721234e-05	0.000138596295348384	2.47763444489191e-05	0.000198365069559768	0.000109346674724457	9.91896240072149e-05	0.000115604170117193	6.21731609471822e-05
1.1.1.34	2.58674765689072e-07	3.01669685768514e-07	9.64395590480466e-08	7.76497093457907e-07	5.88030511434504e-09	6.50184248730079e-07	1.02444670064878e-07	4.41076574000906e-07	2.75890130690666e-08	1.21161008280828e-08	1.78033452613109e-06	4.05841769114171e-07	1.12361834344168e-07
1.1.1.343	0.000863579060162759	0.00078135710552343	0.000877766789497754	0.00077873114269908	0.000830651230286042	0.000903814669215074	0.000875998584592943	0.000744927791648438	0.000833639974172266	0.000931348547759554	0.000830573811754604	0.000701625418168844	0.00156317495999913
1.1.1.346	0.00102704934703709	0.000506170632868767	0.00105501172823639	0.000463619712241064	0.00108264328925198	0.000480503435074773	0.00107088747629477	0.000471755133044063	0.00101858573701576	0.00059285603034196	0.000525297797397735	0.000990405806600356	0.000271640759747939
1.1.1.35	0.00162516293258494	0.00154208399697897	0.00160627723946184	0.00156791802645368	0.00164482986966079	0.00143813132504492	0.00164376605625023	0.00159873873251999	0.00167328910069762	0.0012818238316298	0.00137746894560667	0.00159649840442575	0.0012105821370019
1.1.1.350	1.03946010171947e-05	7.22775647931975e-06	6.78602040979943e-06	1.02913889538287e-05	6.402686722786e-06	1.71871306561118e-05	7.0709549259092e-06	1.38831479482599e-05	9.58660569759614e-06	8.07657610587973e-06	1.08023941058526e-05	1.78036805579404e-05	2.73488252174345e-05
1.1.1.36	0.000348588365102628	0.000662039407937875	0.000341541781291993	0.000659732756392674	0.000282974561335844	0.000545654102408116	0.000353361284756885	0.000698751214684628	0.000268659639340729	0.000303117170206282	0.000462396460817735	0.000318843027000421	0.000143374594404489
1.1.1.361	1.20099251268679e-09	1.15445029008175e-10	7.20805676145285e-09	1.55148311951274e-07	2.64627402948173e-09	0	2.05151770255832e-09	0	5.58317693774665e-09	2.87791192045908e-07	8.65482366864896e-09	8.32254950150775e-09	0
1.1.1.362	4.33329248092794e-07	2.21027683306246e-06	6.06618229575152e-07	6.45781756662178e-06	3.1944209889727e-07	5.56644817073926e-06	3.32333515601276e-07	6.53887550115648e-06	7.31752864492114e-06	1.74624578629756e-05	1.0446779308945e-05	1.21199831845456e-06	9.024665051766e-06
1.1.1.363	0.0013003859032194	0.00133314471830692	0.00129874452007438	0.00128756458150594	0.00128763518933141	0.00135405827662574	0.00129043311919736	0.0012815062388841	0.00132842975022874	0.0013497629870725	0.00134128515884478	0.00126246396454122	0.00173576498621171
1.1.1.367	4.17343554574019e-06	2.05689439377839e-05	7.10540831769494e-06	1.46176933832618e-05	4.45144593677697e-06	1.63137129583356e-05	6.69193318049729e-06	1.7915822366375e-05	4.19890794975067e-06	1.95890862610144e-06	1.13514222649068e-05	8.22377865486922e-06	1.20861827195539e-06
1.1.1.368	1.69824502555676e-10	0	0	0	0	0	0	0	3.2056746831696e-08	3.95646519836799e-08	7.31146415703697e-07	3.33709347053548e-07	1.26105683948453e-08
1.1.1.369	0.000373035999628013	0.000401250632614643	0.000381667815418928	0.000407726142483382	0.00038734817179494	0.000413566963548665	0.000373287042315698	0.000368477611617581	0.000444429131152185	0.000544102241044569	0.00048510081052035	0.000317762139515919	0.000821287947600191
1.1.1.37	0.000702743807203116	0.000928211002702299	0.000694716636432728	0.000941750537882813	0.000654921590794003	0.000922527035399865	0.00071947466076188	0.000968500226291209	0.000641666151530768	0.000695555836851058	0.00079294247346902	0.000620877388108973	0.000845826998109171
1.1.1.370	1.20099251268679e-09	1.15445029008175e-10	7.20805676145285e-09	1.55148311951274e-07	6.80742463647535e-09	8.19177882456359e-07	2.05151770255832e-09	3.21605489871202e-08	5.58317693774665e-09	2.87791192045908e-07	8.65482366864896e-09	8.32254950150775e-09	0
1.1.1.371	9.94943694580548e-06	2.89806370350609e-06	9.06768593448871e-06	2.39573781585187e-06	8.40633953086586e-06	4.86630280652732e-06	1.2162336665192e-05	3.35437952087707e-06	2.60046941482493e-06	1.6152420124455e-06	2.56761461948203e-06	2.16478473399694e-06	1.76343458839815e-07
1.1.1.373	2.08469062488282e-07	1.38747940830617e-08	2.03785960482565e-07	4.66491725311534e-09	3.50458690111275e-07	1.34265053200179e-07	1.9605871979385e-07	1.85480887099008e-09	1.74596457018607e-06	8.50608576477411e-09	3.99476344081193e-07	2.03881346070442e-06	4.77047821812462e-07
1.1.1.374	0	0	0	0	5.36992563990885e-09	0	0	0	2.40834361787255e-09	1.09108962235995e-08	2.50014435895413e-07	1.12783271446751e-08	0
1.1.1.376	9.88912864791904e-06	4.25371704590495e-06	8.59282979053319e-06	1.45771439130172e-05	6.88511014531193e-06	8.20721266092256e-06	1.16218075652857e-05	1.01242994638545e-05	1.91151188256444e-05	3.13274248306332e-05	1.3917203455884e-05	5.83898781534722e-06	9.45171348350192e-06
1.1.1.377	1.2562588932148e-05	2.25756948777946e-05	1.08572918696661e-05	3.56373431606228e-05	8.84796846881499e-06	2.43426850883198e-05	1.51698566891748e-05	3.52125631361468e-05	2.75389263898562e-05	4.45703142189459e-05	4.4569055553986e-05	1.44256432518347e-05	1.39133601907953e-05
1.1.1.378	1.2562588932148e-05	2.25756948777946e-05	1.08572918696661e-05	3.56373431606228e-05	8.84796846881499e-06	2.43426850883198e-05	1.51698566891748e-05	3.52125631361468e-05	2.75389263898562e-05	4.45703142189459e-05	4.4569055553986e-05	1.44256432518347e-05	1.39133601907953e-05
1.1.1.38	0.000407384740435825	0.000340195127103912	0.000413298043056123	0.000367069571537649	0.00043285189580413	0.000438712273045975	0.000428886317506489	0.000335269271411483	0.000447039813947357	0.000459813380981454	0.000390961477301647	0.000393253651432977	0.000824237251791522
1.1.1.380	0.000168024688730398	3.55031671833012e-05	0.000177208250611231	3.82312272662122e-05	0.000190598615739445	4.06509753141218e-05	0.00017459544721292	2.80726256977843e-05	0.000110297219491903	7.63731434908421e-05	3.94140722374804e-05	0.000210822658139685	3.49181543763156e-05
1.1.1.381	0.00032702442400502	0.000203641527555321	0.000329961346912062	0.000207074275152015	0.000366255814851659	0.000213597767908852	0.000345657081734324	0.000204602788423721	0.000347707600947591	0.000184421936794397	0.000164007543352697	0.000305331412577033	4.83780236105295e-05
1.1.1.385	1.39739466436334e-09	1.32081418047553e-07	7.55042159591415e-09	2.22001870014793e-07	4.3683832870164e-09	7.13090910367762e-08	2.72080978091538e-08	9.95723117391655e-09	5.28894618713827e-08	4.91557484388246e-07	8.95259344329763e-07	6.69256673945797e-08	1.19573318813505e-07
1.1.1.387	6.17634753525078e-06	6.23803262560635e-06	4.513653098374e-06	4.39600809369615e-06	6.08213785927202e-06	7.92961251974189e-06	4.97769081971008e-06	6.72261992460521e-06	6.24439735692577e-06	1.04665467229752e-05	1.06447168966646e-05	5.14457732600088e-06	1.80092160609603e-06
1.1.1.388	2.10404097242674e-07	2.87393271774041e-07	1.40619290678416e-08	4.53875286343256e-07	2.31159611570936e-09	5.22720407779915e-08	2.7244052454799e-08	1.78604276011594e-07	2.78632712532621e-09	2.99048540936764e-09	1.99432444735399e-07	3.54332485207619e-09	3.78121519638077e-09
1.1.1.4	0.000217875061094626	0.000204758218764094	0.000230489427812352	0.000213525543169934	0.000221704534352457	0.000238891702030604	0.00021356536306018	0.000201681184543171	0.000239303304748316	0.000198226358759887	0.000201739268100253	0.000216870013473842	0.000673581795314209
1.1.1.40	0.00103977315990931	0.00126882880448102	0.00102670649559824	0.00128220130307986	0.00100332959500523	0.00112540760870192	0.00104235171908749	0.00134987757644897	0.000966648715413374	0.000819678641067996	0.000966330714236785	0.000995872852640317	0.000357862847644212
1.1.1.41	4.68169777617583e-05	2.48077554543875e-05	4.32959121952498e-05	2.30609964743868e-05	4.11230944000576e-05	2.17474051648961e-05	4.90419499554818e-05	2.09236020502413e-05	2.86441745045415e-05	1.43342509806875e-05	3.76408046782896e-05	4.28650309085465e-05	7.75318175507905e-06
1.1.1.42	0.00113251632233263	0.00126173406446679	0.0011046143187796	0.00125119204720048	0.00111791276813904	0.00124020693468026	0.00112014077588635	0.00126410474941977	0.00118175932459616	0.00105737401832103	0.00124989427799416	0.00112879086328444	0.00109250822228076
1.1.1.43	0.000164007556429591	4.03059819324888e-05	0.000159936533884765	3.6465516634484e-05	0.000192383883342497	4.34184621307238e-05	0.000163781472296467	2.6413490117902e-05	0.00023800396867628	0.000126924113944537	0.000103709870637655	0.000170880825030129	7.4062171377367e-05
1.1.1.44	0.000863579060162759	0.00078135710552343	0.000877766789497754	0.00077873114269908	0.000830651230286042	0.000903814669215074	0.000875998584592943	0.000744927791648438	0.000833639974172266	0.000931348547759554	0.000830573811754604	0.000701625418168844	0.00156317495999913
1.1.1.47	0.000260086875849672	6.92073494893762e-05	0.000242658333374113	6.54598938789513e-05	0.000262517877124544	9.49561847836251e-05	0.000253126022964616	4.96814597837814e-05	0.000293871746385575	0.000213214726254244	0.000132933757269493	0.000174134747763687	0.000105237040250397
1.1.1.48	0.000140328040384265	0.000177393733584005	0.000151168852856589	0.00020369784787498	0.00011832038298236	0.000157279942939031	0.000151687459818353	0.000223909440914232	0.000114724710535711	0.000168453205837643	0.000151974675957396	7.9616971747247e-05	4.00607172118232e-05
1.1.1.49	0.0013003859032194	0.00133314471830692	0.00129874452007438	0.00128756458150594	0.00128763518933141	0.00135405827662574	0.00129043311919736	0.0012815062388841	0.00132842975022874	0.0013497629870725	0.00134128515884478	0.00126246396454122	0.00173576498621171
1.1.1.51	2.40524510216724e-05	7.58510890320777e-06	2.23346700613989e-05	5.48497938776702e-06	2.60443184974554e-05	8.76229201003816e-06	2.05495165125233e-05	9.01269238425001e-06	3.28430781039855e-05	1.43670242461939e-05	6.52383162990778e-06	4.53784652290942e-05	1.2092795041635e-05
1.1.1.53	7.50770160830745e-06	3.4637088606811e-05	5.04986258842652e-06	3.84632377140347e-05	4.65745163177721e-06	2.69164314689084e-05	5.92990569291694e-06	3.37061916960385e-05	1.76283260809401e-05	6.9093497798833e-05	7.15488500600858e-05	1.14998307645176e-05	0.000117521156833192
1.1.1.56	9.95940281786834e-05	6.41599716661282e-05	0.000116641747636725	6.81165224430296e-05	8.06574135122317e-05	5.22206345476158e-05	0.00010202370019836	7.43561392564736e-05	3.83856545074976e-05	4.04593338624958e-05	5.62199116789777e-05	5.86400617455358e-05	5.27050842427494e-06
1.1.1.57	0.000570500746395028	0.000286474287266345	0.00059689957780379	0.000326333912685262	0.000621876516939526	0.000322814855631191	0.000605981353209752	0.00031590613714217	0.000534786053781605	0.000517780469192795	0.000317574251223095	0.0005346434680727	0.000142903895331138
1.1.1.58	0.000367874845216266	0.000194406106135662	0.000376537028545877	0.000241285385494985	0.000398628973711087	0.000281868458610273	0.000380076442529264	0.000217010577131524	0.00038144278343491	0.000374626051154505	0.000168561222448726	0.000343676810788213	0.000657162581543329
1.1.1.6	0.000480368159124785	0.00025283270165182	0.000507816502587805	0.000311612767494226	0.000548619508203463	0.000410342533012208	0.000504072067523102	0.000256671728185808	0.000503068585347951	0.000598363305968261	0.000302836788241986	0.00055702718407835	0.000725738051571409
1.1.1.60	0.000666408046598083	0.000763183127502418	0.00067622721236087	0.000711826297440929	0.000659603325041475	0.000644286914146648	0.000645992860810921	0.000729293099004512	0.000586562348228058	0.000578549046737377	0.000680531631456767	0.000778442680664353	0.000282570021899639
1.1.1.61	4.20040640784731e-07	9.48536634303601e-07	2.05044241709441e-07	1.72113340750341e-07	3.50458690111275e-07	2.07324131063172e-07	2.20502673579375e-07	6.55382894991297e-08	1.75566248633356e-06	3.36410975448931e-08	5.03851753960492e-07	2.04234152824624e-06	4.81196858455827e-07
1.1.1.65	4.95731287383779e-05	5.34183565526844e-05	5.7510246279906e-05	4.93230338844943e-05	3.68317836078974e-05	3.54864841246699e-05	5.12950485250646e-05	5.49711136521089e-05	1.97068024382727e-05	2.30938518373119e-05	2.0878168580335e-05	3.32495353073813e-05	1.6153152720931e-06
1.1.1.67	0.000229345660610214	0.000121773849759484	0.000232998864065767	0.000122247933890184	0.000239575582673216	0.000103647575324958	0.000237347794122636	0.000117593559475227	0.000246223533050658	0.000194993331290341	0.000183866473213891	0.0001875274062494	7.75235627649366e-05
1.1.1.69	0.00031907137266171	0.000551324792574194	0.000338947897442982	0.00051241167146868	0.000264291874780946	0.000445928405821998	0.000331319696325772	0.000538083223968546	0.000180013673545289	0.000255950130689327	0.000364597172350601	0.000293092268679886	0.000134936490086126
1.1.1.76	0.000341982017345061	0.000150062937543712	0.000352819244859066	0.000161045065237563	0.000365968103900691	0.000142844542900213	0.00035657758533804	0.000167022234068839	0.000364671187453466	0.000194848888099041	0.000109828260799914	0.000275285798745207	5.4853812729415e-05
1.1.1.77	3.87068011521115e-05	1.47474908114704e-05	3.66031611899545e-05	1.39959596116233e-05	3.72281312185664e-05	1.99619472630712e-05	3.70189673030102e-05	1.12053641624949e-05	3.4598326641012e-05	7.86789983889443e-06	1.92790915794468e-05	5.35247079288675e-05	2.9243188719176e-06
1.1.1.79	0.000651500121372714	0.000675713476194326	0.000662320301731715	0.000673276071046411	0.000685546279723398	0.000601966516758445	0.000677198090408061	0.000683035577139596	0.000677331632929155	0.000457210769926826	0.000549646112389526	0.000593308108474429	0.00021232450536653
1.1.1.8	0	0	0	0	0	0	0	0	2.90936034302546e-10	0	5.81997853083635e-07	2.44496198735691e-08	0
1.1.1.81	0.00131885489916569	0.00141514129577745	0.00135781851308827	0.00136711588116735	0.00135446123668618	0.00120493362991014	0.00134142423061882	0.00142395801987307	0.00124006464023476	0.000997778640776867	0.00108476640046461	0.00133467511056036	0.000407073018648677
1.1.1.83	0.000325775655739259	0.000511081128782431	0.000315131384180799	0.000494390241446573	0.000304907501995939	0.000433826435132457	0.000321111453357632	0.000485458670443109	0.000319195104295203	0.000255168852358729	0.000442139130315028	0.000324069298027331	0.000160496818491993
1.1.1.85	0.000956979917158788	0.00113212739210617	0.000954009994113132	0.00111820885849929	0.000924432943722181	0.00108985849249322	0.000951648471975803	0.00113642697695809	0.000930238474948934	0.000955465921603726	0.000987414631569987	0.000953347378570251	0.0010071806150263
1.1.1.86	0.000911131124096563	0.00103973310587648	0.000903163276731482	0.00102825246524731	0.000892938751877185	0.00102196858223095	0.000910245190379683	0.00104233329897259	0.000915262106428981	0.000891997179641379	0.000981757704036999	0.000896150705768748	0.000982185764728033
1.1.1.87	3.28652322536649e-07	8.71928175756871e-06	2.60931274544827e-07	7.82630141365639e-06	2.34689337357669e-07	5.21847004044095e-06	2.91189916768694e-07	7.79618311793009e-06	1.79768957680159e-07	8.65943824145094e-07	2.85892511724591e-06	1.41586778046221e-07	3.55635228526279e-07
1.1.1.88	1.40083835273607e-05	3.56765202169348e-05	6.24071232874209e-06	1.94788220972646e-05	5.7529041914213e-06	2.59180333402573e-05	9.76610480144151e-06	1.96921743831595e-05	9.28791951123576e-06	1.50921268867269e-05	7.80242628677264e-05	1.75011596235968e-05	3.22993580043693e-05
1.1.1.9	5.40206562461835e-05	6.46210941807915e-05	6.16492415074364e-05	5.46253786398469e-05	4.24137961235776e-05	4.31795086693869e-05	5.48031478123118e-05	5.71145334720669e-05	2.54449561117167e-05	2.6589188133263e-05	3.58356531191948e-05	4.58173954753994e-05	6.5303136898339e-06
1.1.1.90	5.5216947520197e-06	7.38174540223887e-06	4.41673458231436e-06	1.11457341759655e-05	2.87799708224824e-06	1.06547991375262e-05	5.2044682414942e-06	1.09386764617146e-05	1.09234109508821e-05	2.95970473544937e-05	3.01739092043394e-05	1.42647537874312e-05	7.0789208294142e-05
1.1.1.91	4.48925032950961e-06	1.694793860014e-05	6.77548901717235e-06	1.25839535880747e-05	3.9255106173252e-06	1.3796914927992e-05	6.70555740369406e-06	1.47767331849456e-05	1.16972911308097e-06	1.02001911974611e-06	1.5798783237596e-05	4.46015281487258e-06	5.74072719479235e-07
1.1.1.93	0.000325775655739259	0.000511081128782431	0.000315131384180799	0.000494390241446573	0.000304907501995939	0.000433826435132457	0.000321111453357632	0.000485458670443109	0.000319195104295203	0.000255168852358729	0.000442139130315028	0.000324069298027331	0.000160496818491993
1.1.1.94	0.00091238231225001	0.00103922244926949	0.000902426916199783	0.00102696808857658	0.000891794029514236	0.00102854400679607	0.000909569035160154	0.00104413702872685	0.000910861853453734	0.000885119798965475	0.00099769067052405	0.00089712875302073	0.000980953573622722
