sampleid	Name.2	Community	Species	replicate	BreakingBag	parent	Location	Experiment	Part_Time0D_17	Part_Time0D_6	Part_Time4M_64	Part_Time7D_rep1_2	Part_Time7D_rep2_2	Part_Time7D_rep3_2	Part_Time7D_rep4_2	replicate.partition	partition	Time0D_7D_4M	Time0D_7D	Time0D_7D_matched	ExpCompact	exp.replicate.partition	exp.partition	ancestral.class	Examples	startnone_final_class
BW10	NA	NA	NA	Rep0	NA	BW10	BishamWoods	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	NA	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
BW11	NA	NA	NA	Rep0	NA	BW11	BishamWoods	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	NA	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
BW12	NA	NA	NA	Rep0	NA	BW12	BishamWoods	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	NA	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
BW13	NA	NA	NA	Rep0	NA	BW13	BishamWoods	0D	7	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	NA	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
BW14	NA	NA	NA	Rep0	NA	BW14	BishamWoods	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	NA	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
BW15	NA	NA	NA	Rep0	NA	BW15	BishamWoods	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	NA	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
BW16	NA	NA	NA	Rep0	NA	BW16	BishamWoods	0D	7	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	NA	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
BW17	NA	NA	NA	Rep0	NA	BW17	BishamWoods	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	2	1	NA	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
BW18	NA	NA	NA	Rep0	NA	BW18	BishamWoods	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	NA	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
BW19	NA	NA	NA	Rep0	NA	BW19	BishamWoods	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	NA	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
BW20	NA	NA	NA	Rep0	NA	BW20	BishamWoods	0D	16	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	NA	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
BW21	NA	NA	NA	Rep0	NA	BW21	BishamWoods	0D	7	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	2	1	NA	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
BW22	NA	NA	NA	Rep0	NA	BW22	BishamWoods	0D	13	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	2	1	NA	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
BW23	NA	NA	NA	Rep0	NA	BW23	BishamWoods	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	NA	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
BW24	NA	NA	NA	Rep0	NA	BW24	BishamWoods	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	NA	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
BWd01	NA	NA	NA	Rep0	NA	BWd01	BeechWood	0D	9	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	1	1	1	Starting	Starting.Rep0.Class1	Starting.Class1	1	 Other	Starting communities
BWd02	NA	NA	NA	Rep0	NA	BWd02	BeechWood	0D	5	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	2	1	1	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
BWd03	NA	NA	NA	Rep0	NA	BWd03	BeechWood	0D	7	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	2	1	1	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
BWd04	NA	NA	NA	Rep0	NA	BWd04	BeechWood	0D	16	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	1	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
BWd05	NA	NA	NA	Rep0	NA	BWd05	BeechWood	0D	12	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	2	1	1	Starting	Starting.Rep0.Class1	Starting.Class1	1	 Other	Starting communities
BWd07	NA	NA	NA	Rep0	NA	BWd07	BeechWood	0D	7	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	2	1	1	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
HW01	NA	NA	NA	Rep0	NA	HW01	HuntsWoods	0D	13	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	2	1	NA	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
HW02	NA	NA	NA	Rep0	NA	HW02	HuntsWoods	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	NA	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
HW03	NA	NA	NA	Rep0	NA	HW03	HuntsWoods	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	NA	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
HW04	NA	NA	NA	Rep0	NA	HW04	HuntsWoods	0D	13	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	2	1	NA	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
HW05	NA	NA	NA	Rep0	NA	HW05	HuntsWoods	0D	13	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	NA	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
HW06	NA	NA	NA	Rep0	NA	HW06	HuntsWoods	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	NA	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
HW07	NA	NA	NA	Rep0	NA	HW07	HuntsWoods	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	NA	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
HW08	NA	NA	NA	Rep0	NA	HW08	HuntsWoods	0D	13	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	2	1	NA	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
HW09	NA	NA	NA	Rep0	NA	HW09	HuntsWoods	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	NA	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
HW10	NA	NA	NA	Rep0	NA	HW10	HuntsWoods	0D	13	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	2	1	NA	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
HW11	NA	NA	NA	Rep0	NA	HW11	HuntsWoods	0D	9	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	1	1	NA	Starting	Starting.Rep0.Class1	Starting.Class1	1	 Other	Starting communities
HW12	NA	NA	NA	Rep0	NA	HW12	HuntsWoods	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	2	1	NA	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
HW13	NA	NA	NA	Rep0	NA	HW13	HuntsWoods	0D	13	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	NA	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
HW14	NA	NA	NA	Rep0	NA	HW14	HuntsWoods	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	NA	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
HW15	NA	NA	NA	Rep0	NA	HW15	HuntsWoods	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	NA	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
HW16	NA	NA	NA	Rep0	NA	HW16	HuntsWoods	0D	13	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	1	1	NA	Starting	Starting.Rep0.Class1	Starting.Class1	1	 Other	Starting communities
LW01	NA	NA	NA	Rep0	NA	LW01	LongWood	0D	7	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	2	1	1	Starting	Starting.Rep0.Class1	Starting.Class1	1	 Other	Starting communities
LW03	NA	NA	NA	Rep0	NA	LW03	LongWood	0D	11	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	2	1	1	Starting	Starting.Rep0.Class1	Starting.Class1	1	 Other	Starting communities
LW04	NA	NA	NA	Rep0	NA	LW04	LongWood	0D	11	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	2	1	1	Starting	Starting.Rep0.Class1	Starting.Class1	1	 Other	Starting communities
LW05	NA	NA	NA	Rep0	NA	LW05	LongWood	0D	16	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	2	1	1	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
LW06	NA	NA	NA	Rep0	NA	LW06	LongWood	0D	7	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	2	1	1	Starting	Starting.Rep0.Class1	Starting.Class1	1	 Other	Starting communities
LW07	NA	NA	NA	Rep0	NA	LW07	LongWood	0D	11	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	2	1	1	Starting	Starting.Rep0.Class1	Starting.Class1	1	 Other	Starting communities
LW08	NA	NA	NA	Rep0	NA	LW08	LongWood	0D	7	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	2	1	1	Starting	Starting.Rep0.Class1	Starting.Class1	1	 Other	Starting communities
LW09	NA	NA	NA	Rep0	NA	LW09	LongWood	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	1	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
LW10	NA	NA	NA	Rep0	NA	LW10	LongWood	0D	5	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	2	1	1	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
LW11	NA	NA	NA	Rep0	NA	LW11	LongWood	0D	7	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	2	1	1	Starting	Starting.Rep0.Class1	Starting.Class1	1	 Other	Starting communities
LW12	NA	NA	NA	Rep0	NA	LW12	LongWood	0D	7	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	2	1	1	Starting	Starting.Rep0.Class1	Starting.Class1	1	 Other	Starting communities
OWW01	NA	NA	NA	Rep0	NA	OWW01	OldWindsorWood	0D	7	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	1	Starting	Starting.Rep0.Class4	Starting.Class4	4	OldWindsorWood	Starting communities
OWW02	NA	NA	NA	Rep0	NA	OWW02	OldWindsorWood	0D	16	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	1	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
OWW03	NA	NA	NA	Rep0	NA	OWW03	OldWindsorWood	0D	7	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	2	1	NA	Starting	Starting.Rep0.Class1	Starting.Class1	1	 Other	Starting communities
OWW04	NA	NA	NA	Rep0	NA	OWW04	OldWindsorWood	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	1	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
OWW05	NA	NA	NA	Rep0	NA	OWW05	OldWindsorWood	0D	7	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	3	1	1	Starting	Starting.Rep0.Class1	Starting.Class1	1	 Other	Starting communities
OWW06	NA	NA	NA	Rep0	NA	OWW06	OldWindsorWood	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	1	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
OWW07	NA	NA	NA	Rep0	NA	OWW07	OldWindsorWood	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	1	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
OWW08	NA	NA	NA	Rep0	NA	OWW08	OldWindsorWood	0D	11	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	2	1	1	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
OWW09	NA	NA	NA	Rep0	NA	OWW09	OldWindsorWood	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	1	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
OWW11	NA	NA	NA	Rep0	NA	OWW11	OldWindsorWood	0D	7	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	2	1	1	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
OWW12	NA	NA	NA	Rep0	NA	OWW12	OldWindsorWood	0D	5	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	2	1	1	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
OWW13	NA	NA	NA	Rep0	NA	OWW13	OldWindsorWood	0D	7	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	2	1	1	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
OWW14	NA	NA	NA	Rep0	NA	OWW14	OldWindsorWood	0D	2	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	2	1	1	Starting	Starting.Rep0.Class1	Starting.Class1	1	 Other	Starting communities
OWW15	NA	NA	NA	Rep0	NA	OWW15	OldWindsorWood	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	1	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
OWW16	NA	NA	NA	Rep0	NA	OWW16	OldWindsorWood	0D	5	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	2	1	1	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
PH01	NA	NA	NA	Rep0	NA	PH01	PullingshillWood	0D	11	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	2	1	1	Starting	Starting.Rep0.Class1	Starting.Class1	1	PullingshillWood	Starting communities
PH02	NA	NA	NA	Rep0	NA	PH02	PullingshillWood	0D	7	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	2	1	1	Starting	Starting.Rep0.Class1	Starting.Class1	1	 Other	Starting communities
PH03	NA	NA	NA	Rep0	NA	PH03	PullingshillWood	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	1	1	1	Starting	Starting.Rep0.Class4	Starting.Class4	4	 Other	Starting communities
PH04	NA	NA	NA	Rep0	NA	PH04	PullingshillWood	0D	4	2	NA	NA	NA	NA	NA	Rep0.Class2	Class2	3	1	1	Starting	Starting.Rep0.Class2	Starting.Class2	2	 Other	Starting communities
PH05	NA	NA	NA	Rep0	NA	PH05	PullingshillWood	0D	7	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	2	1	1	Starting	Starting.Rep0.Class1	Starting.Class1	1	 Other	Starting communities
PH06	NA	NA	NA	Rep0	NA	PH06	PullingshillWood	0D	7	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	2	1	1	Starting	Starting.Rep0.Class1	Starting.Class1	1	 Other	Starting communities
PH07	NA	NA	NA	Rep0	NA	PH07	PullingshillWood	0D	6	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	4	2	NA	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
PH08	NA	NA	NA	Rep0	NA	PH08	PullingshillWood	0D	14	5	NA	NA	NA	NA	NA	Rep0.Class5	Class5	3	2	2	Starting	Starting.Rep0.Class5	Starting.Class5	5	 Other	Starting communities
PH09	NA	NA	NA	Rep0	NA	PH09	PullingshillWood	0D	6	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	3	2	2	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
PH10	NA	NA	NA	Rep0	NA	PH10	PullingshillWood	0D	8	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	4	2	2	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
PH11	NA	NA	NA	Rep0	NA	PH11	PullingshillWood	0D	6	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	4	2	2	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
PH12	NA	NA	NA	Rep0	NA	PH12	PullingshillWood	0D	8	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	4	2	2	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
PH13	NA	NA	NA	Rep0	NA	PH13	PullingshillWood	0D	3	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	4	2	1	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
PH14	NA	NA	NA	Rep0	NA	PH14	PullingshillWood	0D	3	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	4	2	2	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
PH15	NA	NA	NA	Rep0	NA	PH15	PullingshillWood	0D	8	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	4	2	2	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
PH17	NA	NA	NA	Rep0	NA	PH17	PullingshillWood	0D	8	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	4	2	2	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
PH18	NA	NA	NA	Rep0	NA	PH18	PullingshillWood	0D	14	5	NA	NA	NA	NA	NA	Rep0.Class5	Class5	3	2	2	Starting	Starting.Rep0.Class5	Starting.Class5	5	 Other	Starting communities
PH19	NA	NA	NA	Rep0	NA	PH19	PullingshillWood	0D	8	2	NA	NA	NA	NA	NA	Rep0.Class2	Class2	3	2	2	Starting	Starting.Rep0.Class2	Starting.Class2	2	 Other	Starting communities
PH20	NA	NA	NA	Rep0	NA	PH20	PullingshillWood	0D	8	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	4	2	2	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
PH21	NA	NA	NA	Rep0	NA	PH21	PullingshillWood	0D	8	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	4	2	2	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
PH22	NA	NA	NA	Rep0	NA	PH22	PullingshillWood	0D	8	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	4	2	2	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
PH24	NA	NA	NA	Rep0	NA	PH24	PullingshillWood	0D	4	2	NA	NA	NA	NA	NA	Rep0.Class2	Class2	3	2	2	Starting	Starting.Rep0.Class2	Starting.Class2	2	 Other	Starting communities
RDM01	NA	NA	NA	Rep0	NA	RDM01	SilwoodPark	0D	6	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	2	1	1	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
SAC02	NA	NA	NA	Rep0	NA	SAC02	StAlbansCity	0D	14	5	NA	NA	NA	NA	NA	Rep0.Class5	Class5	3	2	2	Starting	Starting.Rep0.Class5	Starting.Class5	5	 Other	Starting communities
SAC03	NA	NA	NA	Rep0	NA	SAC03	StAlbansCity	0D	3	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	2	1	1	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
SAC04	NA	NA	NA	Rep0	NA	SAC04	StAlbansCity	0D	3	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	3	2	2	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
SAC05	NA	NA	NA	Rep0	NA	SAC05	StAlbansCity	0D	3	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	3	2	2	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
SAC06	NA	NA	NA	Rep0	NA	SAC06	StAlbansCity	0D	4	2	NA	NA	NA	NA	NA	Rep0.Class2	Class2	3	2	2	Starting	Starting.Rep0.Class2	Starting.Class2	2	 Other	Starting communities
SAC07	NA	NA	NA	Rep0	NA	SAC07	StAlbansCity	0D	4	2	NA	NA	NA	NA	NA	Rep0.Class2	Class2	3	2	2	Starting	Starting.Rep0.Class2	Starting.Class2	2	 Other	Starting communities
SAC08	NA	NA	NA	Rep0	NA	SAC08	StAlbansCity	0D	3	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	4	2	1	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
SAC10	NA	NA	NA	Rep0	NA	SAC10	StAlbansCity	0D	14	5	NA	NA	NA	NA	NA	Rep0.Class5	Class5	3	1	1	Starting	Starting.Rep0.Class5	Starting.Class5	5	 Other	Starting communities
SAC11	NA	NA	NA	Rep0	NA	SAC11	StAlbansCity	0D	3	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	3	2	2	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
SAC12	NA	NA	NA	Rep0	NA	SAC12	StAlbansCity	0D	4	2	NA	NA	NA	NA	NA	Rep0.Class2	Class2	3	2	2	Starting	Starting.Rep0.Class2	Starting.Class2	2	 Other	Starting communities
SAC13	NA	NA	NA	Rep0	NA	SAC13	StAlbansCity	0D	4	2	NA	NA	NA	NA	NA	Rep0.Class2	Class2	3	1	2	Starting	Starting.Rep0.Class2	Starting.Class2	2	 Other	Starting communities
SAC14	NA	NA	NA	Rep0	NA	SAC14	StAlbansCity	0D	3	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	4	2	2	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
SAC15	NA	NA	NA	Rep0	NA	SAC15	StAlbansCity	0D	6	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	3	1	1	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
SAC16	NA	NA	NA	Rep0	NA	SAC16	StAlbansCity	0D	4	2	NA	NA	NA	NA	NA	Rep0.Class2	Class2	3	2	2	Starting	Starting.Rep0.Class2	Starting.Class2	2	 Other	Starting communities
SNG01	NA	NA	NA	Rep0	NA	SNG01	Sunningdale	0D	3	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	1	1	NA	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
SNG02	NA	NA	NA	Rep0	NA	SNG02	Sunningdale	0D	3	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	4	2	NA	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
SP10	NA	NA	NA	Rep0	NA	SP10	SilwoodPark	0D	17	6	NA	NA	NA	NA	NA	Rep0.Class6	Class6	2	1	NA	Starting	Starting.Rep0.Class6	Starting.Class6	6	 Other	Starting communities
SP11	NA	NA	NA	Rep0	NA	SP11	SilwoodPark	0D	2	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	2	1	NA	Starting	Starting.Rep0.Class1	Starting.Class1	1	 Other	Starting communities
SP12	NA	NA	NA	Rep0	NA	SP12	SilwoodPark	0D	11	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	2	1	NA	Starting	Starting.Rep0.Class1	Starting.Class1	1	 Other	Starting communities
SP13	NA	NA	NA	Rep0	NA	SP13	SilwoodPark	0D	11	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	2	1	NA	Starting	Starting.Rep0.Class1	Starting.Class1	1	 Other	Starting communities
SP14	NA	NA	NA	Rep0	NA	SP14	SilwoodPark	0D	11	6	NA	NA	NA	NA	NA	Rep0.Class6	Class6	2	1	NA	Starting	Starting.Rep0.Class6	Starting.Class6	6	 Other	Starting communities
SP15	NA	NA	NA	Rep0	NA	SP15	SilwoodPark	0D	11	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	2	1	NA	Starting	Starting.Rep0.Class1	Starting.Class1	1	 Other	Starting communities
SP16	NA	NA	NA	Rep0	NA	SP16	SilwoodPark	0D	17	6	NA	NA	NA	NA	NA	Rep0.Class6	Class6	2	1	NA	Starting	Starting.Rep0.Class6	Starting.Class6	6	 Other	Starting communities
SP17	NA	NA	NA	Rep0	NA	SP17	SilwoodPark	0D	11	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	2	1	NA	Starting	Starting.Rep0.Class1	Starting.Class1	1	 Other	Starting communities
WEL01	NA	NA	NA	Rep0	NA	WEL01	CombeHill	0D	8	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	4	2	1	Starting	Starting.Rep0.Class3	Starting.Class3	3	CombeHill	Starting communities
WEL02	NA	NA	NA	Rep0	NA	WEL02	CombeHill	0D	4	2	NA	NA	NA	NA	NA	Rep0.Class2	Class2	3	2	2	Starting	Starting.Rep0.Class2	Starting.Class2	2	 Other	Starting communities
WEL03	NA	NA	NA	Rep0	NA	WEL03	CombeHill	0D	14	5	NA	NA	NA	NA	NA	Rep0.Class5	Class5	3	2	1	Starting	Starting.Rep0.Class5	Starting.Class5	5	 Other	Starting communities
WEL04	NA	NA	NA	Rep0	NA	WEL04	CombeHill	0D	3	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	4	2	2	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
WEL05	NA	NA	NA	Rep0	NA	WEL05	CombeHill	0D	3	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	4	2	1	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
WEL06	NA	NA	NA	Rep0	NA	WEL06	CombeHill	0D	3	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	4	2	1	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
WEL07	NA	NA	NA	Rep0	NA	WEL07	CombeHill	0D	3	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	3	1	2	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
WEL08	NA	NA	NA	Rep0	NA	WEL08	CombeHill	0D	4	2	NA	NA	NA	NA	NA	Rep0.Class2	Class2	3	2	2	Starting	Starting.Rep0.Class2	Starting.Class2	2	 Other	Starting communities
WEL09	NA	NA	NA	Rep0	NA	WEL09	CombeHill	0D	6	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	3	2	2	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
WEL10	NA	NA	NA	Rep0	NA	WEL10	CombeHill	0D	6	2	NA	NA	NA	NA	NA	Rep0.Class2	Class2	3	2	NA	Starting	Starting.Rep0.Class2	Starting.Class2	2	 Other	Starting communities
WEL11	NA	NA	NA	Rep0	NA	WEL11	CombeHill	0D	4	2	NA	NA	NA	NA	NA	Rep0.Class2	Class2	3	2	NA	Starting	Starting.Rep0.Class2	Starting.Class2	2	 Other	Starting communities
WEL12	NA	NA	NA	Rep0	NA	WEL12	CombeHill	0D	8	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	4	2	2	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
WEL13	NA	NA	NA	Rep0	NA	WEL13	CombeHill	0D	8	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	4	2	2	Starting	Starting.Rep0.Class3	Starting.Class3	3	 Other	Starting communities
