sampleid	Name.2	Community	Species	replicate	BreakingBag	parent	Location	Experiment	Part_Time0D_17	Part_Time0D_6	Part_Time4M_64	Part_Time7D_rep1_2	Part_Time7D_rep2_2	Part_Time7D_rep3_2	Part_Time7D_rep4_2	replicate.partition	partition	Time0D_7D_4M	Time0D_7D	Time0D_7D_matched
1781	LW04	NA	NA	NA	0	NA	LW04	LongWood	0D	11	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1782	LW05	NA	NA	NA	0	NA	LW05	LongWood	0D	16	4	NA	NA	NA	NA	NA	0.4	4	2	1	1
1783	LW06	NA	NA	NA	0	NA	LW06	LongWood	0D	7	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1784	LW07	NA	NA	NA	0	NA	LW07	LongWood	0D	11	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1785	LW08	NA	NA	NA	0	NA	LW08	LongWood	0D	7	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1786	LW09	NA	NA	NA	0	NA	LW09	LongWood	0D	9	4	NA	NA	NA	NA	NA	0.4	4	1	1	1
1787	LW10	NA	NA	NA	0	NA	LW10	LongWood	0D	5	4	NA	NA	NA	NA	NA	0.4	4	2	1	1
1788	LW11	NA	NA	NA	0	NA	LW11	LongWood	0D	7	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1789	LW12	NA	NA	NA	0	NA	LW12	LongWood	0D	7	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1790	OWW01	NA	NA	NA	0	NA	OWW01	OldWindsorWood	0D	7	4	NA	NA	NA	NA	NA	0.4	4	1	1	1
1791	OWW02	NA	NA	NA	0	NA	OWW02	OldWindsorWood	0D	16	4	NA	NA	NA	NA	NA	0.4	4	1	1	1
1792	OWW03	NA	NA	NA	0	NA	OWW03	OldWindsorWood	0D	7	1	NA	NA	NA	NA	NA	0.1	1	2	1	NA
1793	OWW04	NA	NA	NA	0	NA	OWW04	OldWindsorWood	0D	9	4	NA	NA	NA	NA	NA	0.4	4	1	1	1
1794	OWW05	NA	NA	NA	0	NA	OWW05	OldWindsorWood	0D	7	1	NA	NA	NA	NA	NA	0.1	1	3	1	1
1795	OWW06	NA	NA	NA	0	NA	OWW06	OldWindsorWood	0D	9	4	NA	NA	NA	NA	NA	0.4	4	1	1	1
1796	OWW07	NA	NA	NA	0	NA	OWW07	OldWindsorWood	0D	9	4	NA	NA	NA	NA	NA	0.4	4	1	1	1
1797	OWW08	NA	NA	NA	0	NA	OWW08	OldWindsorWood	0D	11	4	NA	NA	NA	NA	NA	0.4	4	2	1	1
1798	OWW09	NA	NA	NA	0	NA	OWW09	OldWindsorWood	0D	9	4	NA	NA	NA	NA	NA	0.4	4	1	1	1
1799	OWW11	NA	NA	NA	0	NA	OWW11	OldWindsorWood	0D	7	4	NA	NA	NA	NA	NA	0.4	4	2	1	1
1800	OWW12	NA	NA	NA	0	NA	OWW12	OldWindsorWood	0D	5	4	NA	NA	NA	NA	NA	0.4	4	2	1	1
1801	OWW13	NA	NA	NA	0	NA	OWW13	OldWindsorWood	0D	7	3	NA	NA	NA	NA	NA	0.3	3	2	1	1
1802	OWW14	NA	NA	NA	0	NA	OWW14	OldWindsorWood	0D	2	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1803	OWW15	NA	NA	NA	0	NA	OWW15	OldWindsorWood	0D	9	4	NA	NA	NA	NA	NA	0.4	4	1	1	1
1804	OWW16	NA	NA	NA	0	NA	OWW16	OldWindsorWood	0D	5	4	NA	NA	NA	NA	NA	0.4	4	2	1	1
1805	PH01	NA	NA	NA	0	NA	PH01	PullingshillWood	0D	11	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1806	PH02	NA	NA	NA	0	NA	PH02	PullingshillWood	0D	7	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1807	PH03	NA	NA	NA	0	NA	PH03	PullingshillWood	0D	9	4	NA	NA	NA	NA	NA	0.4	4	1	1	1
1808	PH04	NA	NA	NA	0	NA	PH04	PullingshillWood	0D	4	2	NA	NA	NA	NA	NA	0.2	2	3	1	1
1809	PH05	NA	NA	NA	0	NA	PH05	PullingshillWood	0D	7	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1810	PH06	NA	NA	NA	0	NA	PH06	PullingshillWood	0D	7	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1811	PH07	NA	NA	NA	0	NA	PH07	PullingshillWood	0D	6	3	NA	NA	NA	NA	NA	0.3	3	4	2	NA
1812	PH08	NA	NA	NA	0	NA	PH08	PullingshillWood	0D	14	5	NA	NA	NA	NA	NA	0.5	5	3	2	2
1813	PH09	NA	NA	NA	0	NA	PH09	PullingshillWood	0D	6	3	NA	NA	NA	NA	NA	0.3	3	3	2	2
1814	PH10	NA	NA	NA	0	NA	PH10	PullingshillWood	0D	8	3	NA	NA	NA	NA	NA	0.3	3	4	2	2
1815	PH11	NA	NA	NA	0	NA	PH11	PullingshillWood	0D	6	3	NA	NA	NA	NA	NA	0.3	3	4	2	2
1816	PH12	NA	NA	NA	0	NA	PH12	PullingshillWood	0D	8	3	NA	NA	NA	NA	NA	0.3	3	4	2	2
1817	PH13	NA	NA	NA	0	NA	PH13	PullingshillWood	0D	3	3	NA	NA	NA	NA	NA	0.3	3	4	2	1
1818	PH14	NA	NA	NA	0	NA	PH14	PullingshillWood	0D	3	3	NA	NA	NA	NA	NA	0.3	3	4	2	2
1819	PH15	NA	NA	NA	0	NA	PH15	PullingshillWood	0D	8	3	NA	NA	NA	NA	NA	0.3	3	4	2	2
1820	PH17	NA	NA	NA	0	NA	PH17	PullingshillWood	0D	8	3	NA	NA	NA	NA	NA	0.3	3	4	2	2
1821	PH18	NA	NA	NA	0	NA	PH18	PullingshillWood	0D	14	5	NA	NA	NA	NA	NA	0.5	5	3	2	2
1822	PH19	NA	NA	NA	0	NA	PH19	PullingshillWood	0D	8	2	NA	NA	NA	NA	NA	0.2	2	3	2	2
1823	PH20	NA	NA	NA	0	NA	PH20	PullingshillWood	0D	8	3	NA	NA	NA	NA	NA	0.3	3	4	2	2
1824	PH21	NA	NA	NA	0	NA	PH21	PullingshillWood	0D	8	3	NA	NA	NA	NA	NA	0.3	3	4	2	2
1825	PH22	NA	NA	NA	0	NA	PH22	PullingshillWood	0D	8	3	NA	NA	NA	NA	NA	0.3	3	4	2	2
1826	PH24	NA	NA	NA	0	NA	PH24	PullingshillWood	0D	4	2	NA	NA	NA	NA	NA	0.2	2	3	2	2
1827	RDM01	NA	NA	NA	0	NA	RDM01	SilwoodPark	0D	6	3	NA	NA	NA	NA	NA	0.3	3	2	1	1
1828	SAC02	NA	NA	NA	0	NA	SAC02	StAlbansCity	0D	14	5	NA	NA	NA	NA	NA	0.5	5	3	2	2
1829	SAC03	NA	NA	NA	0	NA	SAC03	StAlbansCity	0D	3	3	NA	NA	NA	NA	NA	0.3	3	2	1	1
1830	SAC04	NA	NA	NA	0	NA	SAC04	StAlbansCity	0D	3	3	NA	NA	NA	NA	NA	0.3	3	3	2	2
1831	SAC05	NA	NA	NA	0	NA	SAC05	StAlbansCity	0D	3	3	NA	NA	NA	NA	NA	0.3	3	3	2	2
1832	SAC06	NA	NA	NA	0	NA	SAC06	StAlbansCity	0D	4	2	NA	NA	NA	NA	NA	0.2	2	3	2	2
1833	SAC07	NA	NA	NA	0	NA	SAC07	StAlbansCity	0D	4	2	NA	NA	NA	NA	NA	0.2	2	3	2	2
1834	SAC08	NA	NA	NA	0	NA	SAC08	StAlbansCity	0D	3	3	NA	NA	NA	NA	NA	0.3	3	4	2	1
1835	SAC10	NA	NA	NA	0	NA	SAC10	StAlbansCity	0D	14	5	NA	NA	NA	NA	NA	0.5	5	3	1	1
1836	SAC11	NA	NA	NA	0	NA	SAC11	StAlbansCity	0D	3	3	NA	NA	NA	NA	NA	0.3	3	3	2	2
1837	SAC12	NA	NA	NA	0	NA	SAC12	StAlbansCity	0D	4	2	NA	NA	NA	NA	NA	0.2	2	3	2	2
1838	SAC13	NA	NA	NA	0	NA	SAC13	StAlbansCity	0D	4	2	NA	NA	NA	NA	NA	0.2	2	3	1	2
1839	SAC14	NA	NA	NA	0	NA	SAC14	StAlbansCity	0D	3	3	NA	NA	NA	NA	NA	0.3	3	4	2	2
1840	SAC15	NA	NA	NA	0	NA	SAC15	StAlbansCity	0D	6	3	NA	NA	NA	NA	NA	0.3	3	3	1	1
1841	SAC16	NA	NA	NA	0	NA	SAC16	StAlbansCity	0D	4	2	NA	NA	NA	NA	NA	0.2	2	3	2	2
1842	SNG01	NA	NA	NA	0	NA	SNG01	Sunningdale	0D	3	3	NA	NA	NA	NA	NA	0.3	3	1	1	NA
1843	SNG02	NA	NA	NA	0	NA	SNG02	Sunningdale	0D	3	3	NA	NA	NA	NA	NA	0.3	3	4	2	NA
1844	SP10	NA	NA	NA	0	NA	SP10	SilwoodPark	0D	17	6	NA	NA	NA	NA	NA	0.6	6	2	1	NA
1845	SP11	NA	NA	NA	0	NA	SP11	SilwoodPark	0D	2	1	NA	NA	NA	NA	NA	0.1	1	2	1	NA
1846	SP12	NA	NA	NA	0	NA	SP12	SilwoodPark	0D	11	1	NA	NA	NA	NA	NA	0.1	1	2	1	NA
1847	SP13	NA	NA	NA	0	NA	SP13	SilwoodPark	0D	11	1	NA	NA	NA	NA	NA	0.1	1	2	1	NA
1848	SP14	NA	NA	NA	0	NA	SP14	SilwoodPark	0D	11	6	NA	NA	NA	NA	NA	0.6	6	2	1	NA
1849	SP15	NA	NA	NA	0	NA	SP15	SilwoodPark	0D	11	1	NA	NA	NA	NA	NA	0.1	1	2	1	NA
1850	SP16	NA	NA	NA	0	NA	SP16	SilwoodPark	0D	17	6	NA	NA	NA	NA	NA	0.6	6	2	1	NA
1851	SP17	NA	NA	NA	0	NA	SP17	SilwoodPark	0D	11	1	NA	NA	NA	NA	NA	0.1	1	2	1	NA
1852	WEL01	NA	NA	NA	0	NA	WEL01	CombeHill	0D	8	3	NA	NA	NA	NA	NA	0.3	3	4	2	1
1853	WEL02	NA	NA	NA	0	NA	WEL02	CombeHill	0D	4	2	NA	NA	NA	NA	NA	0.2	2	3	2	2
1854	WEL03	NA	NA	NA	0	NA	WEL03	CombeHill	0D	14	5	NA	NA	NA	NA	NA	0.5	5	3	2	1
1855	WEL04	NA	NA	NA	0	NA	WEL04	CombeHill	0D	3	3	NA	NA	NA	NA	NA	0.3	3	4	2	2
1856	WEL05	NA	NA	NA	0	NA	WEL05	CombeHill	0D	3	3	NA	NA	NA	NA	NA	0.3	3	4	2	1
1857	WEL06	NA	NA	NA	0	NA	WEL06	CombeHill	0D	3	3	NA	NA	NA	NA	NA	0.3	3	4	2	1
1858	WEL07	NA	NA	NA	0	NA	WEL07	CombeHill	0D	3	3	NA	NA	NA	NA	NA	0.3	3	3	1	2
1859	WEL08	NA	NA	NA	0	NA	WEL08	CombeHill	0D	4	2	NA	NA	NA	NA	NA	0.2	2	3	2	2
1860	WEL09	NA	NA	NA	0	NA	WEL09	CombeHill	0D	6	3	NA	NA	NA	NA	NA	0.3	3	3	2	2
1861	WEL10	NA	NA	NA	0	NA	WEL10	CombeHill	0D	6	2	NA	NA	NA	NA	NA	0.2	2	3	2	NA
1862	WEL11	NA	NA	NA	0	NA	WEL11	CombeHill	0D	4	2	NA	NA	NA	NA	NA	0.2	2	3	2	NA
1863	WEL12	NA	NA	NA	0	NA	WEL12	CombeHill	0D	8	3	NA	NA	NA	NA	NA	0.3	3	4	2	2
1864	WEL13	NA	NA	NA	0	NA	WEL13	CombeHill	0D	8	3	NA	NA	NA	NA	NA	0.3	3	4	2	2
1865	WEL14	NA	NA	NA	0	NA	WEL14	CombeHill	0D	6	3	NA	NA	NA	NA	NA	0.3	3	4	2	2
1866	WEL15	NA	NA	NA	0	NA	WEL15	CombeHill	0D	4	2	NA	NA	NA	NA	NA	0.2	2	3	2	2
1867	WEL16	NA	NA	NA	0	NA	WEL16	CombeHill	0D	6	3	NA	NA	NA	NA	NA	0.3	3	3	2	NA
1868	WEL17	NA	NA	NA	0	NA	WEL17	CombeHill	0D	3	3	NA	NA	NA	NA	NA	0.3	3	3	2	2
1869	WEL18	NA	NA	NA	0	NA	WEL18	CombeHill	0D	4	2	NA	NA	NA	NA	NA	0.2	2	3	2	2
1870	WEL20	NA	NA	NA	0	NA	WEL20	CombeHill	0D	8	3	NA	NA	NA	NA	NA	0.3	3	4	2	2
1871	WEL22	NA	NA	NA	0	NA	WEL22	CombeHill	0D	4	2	NA	NA	NA	NA	NA	0.2	2	3	2	2
1872	WEL23	NA	NA	NA	0	NA	WEL23	CombeHill	0D	6	2	NA	NA	NA	NA	NA	0.2	2	3	2	2
1873	WEL24	NA	NA	NA	0	NA	WEL24	CombeHill	0D	6	3	NA	NA	NA	NA	NA	0.3	3	3	2	2
1874	WEL25	NA	NA	NA	0	NA	WEL25	CombeHill	0D	8	3	NA	NA	NA	NA	NA	0.3	3	4	2	2
1875	WEL26	NA	NA	NA	0	NA	WEL26	CombeHill	0D	15	3	NA	NA	NA	NA	NA	0.3	3	4	2	1
1876	WF01	NA	NA	NA	0	NA	WF01	WindsorForest	0D	7	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1877	WF02	NA	NA	NA	0	NA	WF02	WindsorForest	0D	9	4	NA	NA	NA	NA	NA	0.4	4	1	1	1
1878	WF04	NA	NA	NA	0	NA	WF04	WindsorForest	0D	7	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1879	WF05	NA	NA	NA	0	NA	WF05	WindsorForest	0D	7	4	NA	NA	NA	NA	NA	0.4	4	2	1	1
1880	WF06	NA	NA	NA	0	NA	WF06	WindsorForest	0D	9	4	NA	NA	NA	NA	NA	0.4	4	2	1	1
1881	WF07	NA	NA	NA	0	NA	WF07	WindsorForest	0D	7	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1882	WGP01	NA	NA	NA	0	NA	WGP01	WindsorGreatPark	0D	2	4	NA	NA	NA	NA	NA	0.4	4	2	1	NA
1883	WGP02	NA	NA	NA	0	NA	WGP02	WindsorGreatPark	0D	7	1	NA	NA	NA	NA	NA	0.1	1	1	1	NA
1884	WGP03	NA	NA	NA	0	NA	WGP03	WindsorGreatPark	0D	14	5	NA	NA	NA	NA	NA	0.5	5	3	2	NA
1885	WGP04	NA	NA	NA	0	NA	WGP04	WindsorGreatPark	0D	8	3	NA	NA	NA	NA	NA	0.3	3	4	2	NA
1886	WGP05	NA	NA	NA	0	NA	WGP05	WindsorGreatPark	0D	15	3	NA	NA	NA	NA	NA	0.3	3	4	2	NA
1887	WGP06	NA	NA	NA	0	NA	WGP06	WindsorGreatPark	0D	6	5	NA	NA	NA	NA	NA	0.5	5	3	2	NA
1888	WGP07	NA	NA	NA	0	NA	WGP07	WindsorGreatPark	0D	8	3	NA	NA	NA	NA	NA	0.3	3	4	2	NA
1889	WGP08	NA	NA	NA	0	NA	WGP08	WindsorGreatPark	0D	3	3	NA	NA	NA	NA	NA	0.3	3	4	2	NA
1890	WGP09	NA	NA	NA	0	NA	WGP09	WindsorGreatPark	0D	4	2	NA	NA	NA	NA	NA	0.2	2	3	2	NA
1891	WGP10	NA	NA	NA	0	NA	WGP10	WindsorGreatPark	0D	14	5	NA	NA	NA	NA	NA	0.5	5	3	2	NA
1892	WGP11	NA	NA	NA	0	NA	WGP11	WindsorGreatPark	0D	14	5	NA	NA	NA	NA	NA	0.5	5	3	2	NA
1893	WGP12	NA	NA	NA	0	NA	WGP12	WindsorGreatPark	0D	8	3	NA	NA	NA	NA	NA	0.3	3	3	2	NA
1894	WGP13	NA	NA	NA	0	NA	WGP13	WindsorGreatPark	0D	7	1	NA	NA	NA	NA	NA	0.1	1	1	1	NA
1895	WGP14	NA	NA	NA	0	NA	WGP14	WindsorGreatPark	0D	9	4	NA	NA	NA	NA	NA	0.4	4	1	1	NA
1896	WGP16	NA	NA	NA	0	NA	WGP16	WindsorGreatPark	0D	5	4	NA	NA	NA	NA	NA	0.4	4	2	1	NA
1897	WGP17	NA	NA	NA	0	NA	WGP17	WindsorGreatPark	0D	16	4	NA	NA	NA	NA	NA	0.4	4	1	1	NA
1898	WGP18	NA	NA	NA	0	NA	WGP18	WindsorGreatPark	0D	5	4	NA	NA	NA	NA	NA	0.4	4	2	1	NA
1899	WGP19	NA	NA	NA	0	NA	WGP19	WindsorGreatPark	0D	4	2	NA	NA	NA	NA	NA	0.2	2	3	1	NA
1900	WGP20	NA	NA	NA	0	NA	WGP20	WindsorGreatPark	0D	12	1	NA	NA	NA	NA	NA	0.1	1	1	1	NA
1901	WiW01	NA	NA	NA	0	NA	WiW01	GreenbroomCovert	0D	12	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1902	WiW02	NA	NA	NA	0	NA	WiW02	GreenbroomCovert	0D	16	4	NA	NA	NA	NA	NA	0.4	4	1	1	1
1903	WiW03	NA	NA	NA	0	NA	WiW03	GreenbroomCovert	0D	9	4	NA	NA	NA	NA	NA	0.4	4	1	1	1
1904	WiW04	NA	NA	NA	0	NA	WiW04	GreenbroomCovert	0D	9	1	NA	NA	NA	NA	NA	0.1	1	1	1	1
1905	WiW05	NA	NA	NA	0	NA	WiW05	GreenbroomCovert	0D	9	1	NA	NA	NA	NA	NA	0.1	1	1	1	1
1906	WiW06	NA	NA	NA	0	NA	WiW06	GreenbroomCovert	0D	5	4	NA	NA	NA	NA	NA	0.4	4	2	1	1
1907	WiW07	NA	NA	NA	0	NA	WiW07	GreenbroomCovert	0D	14	5	NA	NA	NA	NA	NA	0.5	5	2	1	1
1908	WiW08	NA	NA	NA	0	NA	WiW08	GreenbroomCovert	0D	7	4	NA	NA	NA	NA	NA	0.4	4	2	1	1
1909	WiW09	NA	NA	NA	0	NA	WiW09	GreenbroomCovert	0D	7	2	NA	NA	NA	NA	NA	0.2	2	3	1	NA
1910	WiW10	NA	NA	NA	0	NA	WiW10	GreenbroomCovert	0D	11	1	NA	NA	NA	NA	NA	0.1	1	1	1	1
1911	WiW11	NA	NA	NA	0	NA	WiW11	GreenbroomCovert	0D	11	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1912	WiW12	NA	NA	NA	0	NA	WiW12	GreenbroomCovert	0D	7	1	NA	NA	NA	NA	NA	0.1	1	2	1	NA
1913	WiW13	NA	NA	NA	0	NA	WiW13	GreenbroomCovert	0D	7	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1914	WiW14	NA	NA	NA	0	NA	WiW14	GreenbroomCovert	0D	9	4	NA	NA	NA	NA	NA	0.4	4	1	1	1
1915	WiW15	NA	NA	NA	0	NA	WiW15	GreenbroomCovert	0D	10	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1916	WiW16	NA	NA	NA	0	NA	WiW16	GreenbroomCovert	0D	2	4	NA	NA	NA	NA	NA	0.4	4	1	1	1
1917	WiW17	NA	NA	NA	0	NA	WiW17	GreenbroomCovert	0D	2	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1918	WiW18	NA	NA	NA	0	NA	WiW18	GreenbroomCovert	0D	3	3	NA	NA	NA	NA	NA	0.3	3	2	1	1
1919	WiW19	NA	NA	NA	0	NA	WiW19	GreenbroomCovert	0D	9	4	NA	NA	NA	NA	NA	0.4	4	2	1	1
1920	WiW20	NA	NA	NA	0	NA	WiW20	GreenbroomCovert	0D	2	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1921	WiW21	NA	NA	NA	0	NA	WiW21	GreenbroomCovert	0D	5	4	NA	NA	NA	NA	NA	0.4	4	2	1	1
1922	WiW22	NA	NA	NA	0	NA	WiW22	GreenbroomCovert	0D	12	1	NA	NA	NA	NA	NA	0.1	1	1	1	NA
1923	WiW23	NA	NA	NA	0	NA	WiW23	GreenbroomCovert	0D	15	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1924	WiW24	NA	NA	NA	0	NA	WiW24	GreenbroomCovert	0D	7	4	NA	NA	NA	NA	NA	0.4	4	2	1	1
1925	WiW25	NA	NA	NA	0	NA	WiW25	GreenbroomCovert	0D	9	4	NA	NA	NA	NA	NA	0.4	4	1	1	1
1926	WiW26	NA	NA	NA	0	NA	WiW26	GreenbroomCovert	0D	15	3	NA	NA	NA	NA	NA	0.3	3	2	1	1
1927	WiW27	NA	NA	NA	0	NA	WiW27	GreenbroomCovert	0D	5	4	NA	NA	NA	NA	NA	0.4	4	1	1	1
1928	WiW28	NA	NA	NA	0	NA	WiW28	GreenbroomCovert	0D	5	4	NA	NA	NA	NA	NA	0.4	4	2	1	1
1929	WiW29	NA	NA	NA	0	NA	WiW29	GreenbroomCovert	0D	9	4	NA	NA	NA	NA	NA	0.4	4	1	1	1
1930	WiW30	NA	NA	NA	0	NA	WiW30	GreenbroomCovert	0D	6	4	NA	NA	NA	NA	NA	0.4	4	2	1	1
1931	WiW31	NA	NA	NA	0	NA	WiW31	GreenbroomCovert	0D	5	1	NA	NA	NA	NA	NA	0.1	1	3	1	1
1932	WiW32	NA	NA	NA	0	NA	WiW32	GreenbroomCovert	0D	5	4	NA	NA	NA	NA	NA	0.4	4	2	1	1
1933	WiW33	NA	NA	NA	0	NA	WiW33	GreenbroomCovert	0D	12	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1934	WiW34	NA	NA	NA	0	NA	WiW34	GreenbroomCovert	0D	7	4	NA	NA	NA	NA	NA	0.4	4	2	1	1
1935	WiW36	NA	NA	NA	0	NA	WiW36	GreenbroomCovert	0D	12	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1936	WiW37	NA	NA	NA	0	NA	WiW37	GreenbroomCovert	0D	12	1	NA	NA	NA	NA	NA	0.1	1	1	1	1
1937	WiW38	NA	NA	NA	0	NA	WiW38	GreenbroomCovert	0D	12	1	NA	NA	NA	NA	NA	0.1	1	1	1	1
1938	WiW40	NA	NA	NA	0	NA	WiW40	GreenbroomCovert	0D	12	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1939	WiW41	NA	NA	NA	0	NA	WiW41	GreenbroomCovert	0D	13	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1940	WiW43	NA	NA	NA	0	NA	WiW43	GreenbroomCovert	0D	9	4	NA	NA	NA	NA	NA	0.4	4	1	1	1
1941	WiW44	NA	NA	NA	0	NA	WiW44	GreenbroomCovert	0D	9	4	NA	NA	NA	NA	NA	0.4	4	1	1	1
1942	WiW45	NA	NA	NA	0	NA	WiW45	GreenbroomCovert	0D	9	4	NA	NA	NA	NA	NA	0.4	4	1	1	1
1943	WiW46	NA	NA	NA	0	NA	WiW46	GreenbroomCovert	0D	9	4	NA	NA	NA	NA	NA	0.4	4	2	1	1
1944	WiW47	NA	NA	NA	0	NA	WiW47	GreenbroomCovert	0D	7	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1945	WiW48	NA	NA	NA	0	NA	WiW48	GreenbroomCovert	0D	11	4	NA	NA	NA	NA	NA	0.4	4	1	1	1
1946	WiW49	NA	NA	NA	0	NA	WiW49	GreenbroomCovert	0D	9	4	NA	NA	NA	NA	NA	0.4	4	1	1	1
1947	WiW50	NA	NA	NA	0	NA	WiW50	GreenbroomCovert	0D	13	4	NA	NA	NA	NA	NA	0.4	4	1	1	1
1948	WiW51	NA	NA	NA	0	NA	WiW51	GreenbroomCovert	0D	2	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1949	WiW52	NA	NA	NA	0	NA	WiW52	GreenbroomCovert	0D	5	4	NA	NA	NA	NA	NA	0.4	4	2	1	1
1950	WiW53	NA	NA	NA	0	NA	WiW53	GreenbroomCovert	0D	15	3	NA	NA	NA	NA	NA	0.3	3	1	2	1
1951	WiW54	NA	NA	NA	0	NA	WiW54	GreenbroomCovert	0D	7	5	NA	NA	NA	NA	NA	0.5	5	1	1	1
1952	WiW55	NA	NA	NA	0	NA	WiW55	GreenbroomCovert	0D	13	4	NA	NA	NA	NA	NA	0.4	4	1	1	1
1953	WiW56	NA	NA	NA	0	NA	WiW56	GreenbroomCovert	0D	16	1	NA	NA	NA	NA	NA	0.1	1	1	1	1
1954	WiW57	NA	NA	NA	0	NA	WiW57	WindsorGreatPark	0D	7	4	NA	NA	NA	NA	NA	0.4	4	2	1	1
1955	WP01	NA	NA	NA	0	NA	WP01	WaterersPark	0D	6	2	NA	NA	NA	NA	NA	0.2	2	3	1	1
1956	WP02	NA	NA	NA	0	NA	WP02	WaterersPark	0D	12	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1957	WP03	NA	NA	NA	0	NA	WP03	WaterersPark	0D	12	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1958	WP04	NA	NA	NA	0	NA	WP04	WaterersPark	0D	1	1	NA	NA	NA	NA	NA	0.1	1	3	1	1
1959	WP05	NA	NA	NA	0	NA	WP05	WaterersPark	0D	7	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1960	WP06	NA	NA	NA	0	NA	WP06	WaterersPark	0D	13	4	NA	NA	NA	NA	NA	0.4	4	2	1	1
1961	WP09	NA	NA	NA	0	NA	WP09	WaterersPark	0D	3	3	NA	NA	NA	NA	NA	0.3	3	2	1	1
1962	WP10	NA	NA	NA	0	NA	WP10	WaterersPark	0D	11	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1963	WP11	NA	NA	NA	0	NA	WP11	WaterersPark	0D	11	1	NA	NA	NA	NA	NA	0.1	1	2	1	1
1964	WP12	NA	NA	NA	0	NA	WP12	WaterersPark	0D	3	3	NA	NA	NA	NA	NA	0.3	3	2	1	1
1965	WP13	NA	NA	NA	0	NA	WP13	WaterersPark	0D	4	2	NA	NA	NA	NA	NA	0.2	2	3	2	2
1966	WP14	NA	NA	NA	0	NA	WP14	WaterersPark	0D	14	5	NA	NA	NA	NA	NA	0.5	5	3	2	2
1967	WP15	NA	NA	NA	0	NA	WP15	WaterersPark	0D	3	3	NA	NA	NA	NA	NA	0.3	3	4	2	2
1968	WP16	NA	NA	NA	0	NA	WP16	WaterersPark	0D	3	3	NA	NA	NA	NA	NA	0.3	3	1	1	1
1969	WYC02	NA	NA	NA	0	NA	WYC02	WythamWoods	0D	12	1	NA	NA	NA	NA	NA	0.1	1	2	1	NA
1970	WYC03	NA	NA	NA	0	NA	WYC03	WythamWoods	0D	5	4	NA	NA	NA	NA	NA	0.4	4	2	1	NA
1971	WYC04	NA	NA	NA	0	NA	WYC04	WythamWoods	0D	9	1	NA	NA	NA	NA	NA	0.1	1	1	1	NA
1972	WYC05	NA	NA	NA	0	NA	WYC05	WythamWoods	0D	12	1	NA	NA	NA	NA	NA	0.1	1	2	1	NA
1973	WYC06	NA	NA	NA	0	NA	WYC06	WythamWoods	0D	15	4	NA	NA	NA	NA	NA	0.4	4	2	1	NA
1974	WYC07	NA	NA	NA	0	NA	WYC07	WythamWoods	0D	12	1	NA	NA	NA	NA	NA	0.1	1	2	1	NA
1975	WYC08	NA	NA	NA	0	NA	WYC08	WythamWoods	0D	3	3	NA	NA	NA	NA	NA	0.3	3	2	1	NA
1976	WYC10	NA	NA	NA	0	NA	WYC10	WythamWoods	0D	12	1	NA	NA	NA	NA	NA	0.1	1	2	1	NA
1977	WYC11	NA	NA	NA	0	NA	WYC11	WythamWoods	0D	13	1	NA	NA	NA	NA	NA	0.1	1	2	1	NA
1978	WYC12	NA	NA	NA	0	NA	WYC12	WythamWoods	0D	5	4	NA	NA	NA	NA	NA	0.4	4	3	1	NA
1979	WYC13	NA	NA	NA	0	NA	WYC13	WythamWoods	0D	12	1	NA	NA	NA	NA	NA	0.1	1	2	1	NA
1980	WYC14	NA	NA	NA	0	NA	WYC14	WythamWoods	0D	6	3	NA	NA	NA	NA	NA	0.3	3	2	1	NA
